Buy Date,Buy Price,Ticker,Fast Period,Slow Period
2024-01-01,3767.64990234375,KICL,25,30
2015-06-01,27.75,KILITCH,25,30
2017-04-01,59.25,KILITCH,25,30
2021-12-01,249.5500030517578,KILITCH,25,30
2013-11-01,29.444908142089844,KINGFA,25,30
2019-07-01,593.6500244140625,KINGFA,25,30
2021-10-01,955.25,KINGFA,25,30
2021-07-01,297.5,KIOCL,25,30
2024-03-01,388.8999938964844,KIOCL,25,30
2014-09-01,133.85000610351562,KIRIINDUS,25,30
2021-03-01,416.29998779296875,KIRIINDUS,25,30
2021-11-01,447.3999938964844,KIRIINDUS,25,30
2010-10-01,221.9499969482422,KIRLOSBROS,25,30
2013-12-01,157.75,KIRLOSBROS,25,30
2017-12-01,331.45001220703125,KIRLOSBROS,25,30
2021-06-01,419.5,KIRLOSBROS,25,30
2010-06-01,402.0,KIRLOSENG,25,30
2013-06-01,182.1999969482422,KIRLOSENG,25,30
2022-03-01,131.9499969482422,KIRLOSENG,25,30
2010-06-01,401.04998779296875,KIRLOSIND,25,30
2013-09-01,257.0,KIRLOSIND,25,30
2021-06-01,1714.25,KIRLOSIND,25,30
2021-05-01,112.5,KITEX,25,30
2010-10-01,109.4000015258789,KKCL,25,30
2014-02-01,204.60000610351562,KKCL,25,30
2022-05-01,246.9499969482422,KKCL,25,30
2011-04-01,3.6500000953674316,KMSUGAR,25,30
2015-01-01,4.099999904632568,KMSUGAR,25,30
2021-02-01,11.25,KMSUGAR,25,30
2010-08-01,18.889999389648438,KNRCON,25,30
2014-10-01,29.165000915527344,KNRCON,25,30
2020-10-01,125.17500305175781,KNRCON,25,30
2014-09-01,71.75,KOKUYOCMLN,25,30
2018-03-01,116.19999694824219,KOKUYOCMLN,25,30
2022-06-01,56.400001525878906,KOKUYOCMLN,25,30
2010-12-01,52.0,KOLTEPATIL,25,30
2011-11-01,31.600000381469727,KOLTEPATIL,25,30
2013-03-01,88.94999694824219,KOLTEPATIL,25,30
2018-01-01,365.45001220703125,KOLTEPATIL,25,30
2022-04-01,271.29998779296875,KOLTEPATIL,25,30
2006-06-01,37.79999923706055,KOPRAN,25,30
2010-08-01,39.400001525878906,KOPRAN,25,30
2014-04-01,31.950000762939453,KOPRAN,25,30
2017-03-01,75.94999694824219,KOPRAN,25,30
2020-12-01,138.5,KOPRAN,25,30
2010-09-01,238.14999389648438,KOTAKBANK,25,30
2023-05-01,2014.3499755859375,KOTAKBANK,25,30
2007-07-01,11.5,KOTARISUG,25,30
2011-01-01,7.400000095367432,KOTARISUG,25,30
2013-04-01,8.949999809265137,KOTARISUG,25,30
2015-11-01,9.550000190734863,KOTARISUG,25,30
2020-08-01,15.100000381469727,KOTARISUG,25,30
2005-01-01,4.300000190734863,KOTHARIPET,25,30
2007-12-01,60.25,KOTHARIPET,25,30
2011-03-01,7.25,KOTHARIPET,25,30
2014-01-01,8.850000381469727,KOTHARIPET,25,30
2021-06-01,40.79999923706055,KOTHARIPET,25,30
2011-01-01,86.07777404785156,KOTHARIPRO,25,30
2013-04-01,78.28888702392578,KOTHARIPRO,25,30
2014-04-01,133.03334045410156,KOTHARIPRO,25,30
2018-06-01,122.5999984741211,KOTHARIPRO,25,30
2021-10-01,95.94999694824219,KOTHARIPRO,25,30
2010-10-01,22.7450008392334,KPRMILL,25,30
2013-11-01,16.274999618530273,KPRMILL,25,30
2021-02-01,185.27000427246094,KPRMILL,25,30
2007-11-01,10.055000305175781,KRBL,25,30
2009-09-01,14.760000228881836,KRBL,25,30
2010-06-01,23.399999618530273,KRBL,25,30
2014-01-01,41.0,KRBL,25,30
2021-11-01,241.35000610351562,KRBL,25,30
2022-04-01,239.1999969482422,KRBL,25,30
2023-01-01,394.3500061035156,KRBL,25,30
2015-03-01,7.699999809265137,KRITI,25,30
2021-11-01,116.4000015258789,KRITI,25,30
2024-06-01,193.2899932861328,KRITI,25,30
2021-07-01,2.200000047683716,KRITIKA,25,30
2010-06-01,269.57501220703125,KSB,25,30
2013-12-01,269.25,KSB,25,30
2017-07-01,741.2000122070312,KSB,25,30
2021-08-01,1190.949951171875,KSB,25,30
2010-11-01,76.23999786376953,KSCL,25,30
2018-01-01,515.5,KSCL,25,30
2021-05-01,719.1500244140625,KSCL,25,30
2022-12-01,516.75,KSCL,25,30
2024-03-01,623.3499755859375,KSCL,25,30
2014-01-01,49.349998474121094,KSL,25,30
2014-07-01,103.94999694824219,KSL,25,30
2021-03-01,318.6499938964844,KSL,25,30
2024-01-01,610.0,KSL,25,30
2006-09-01,83.55325317382812,KTKBANK,25,30
2007-04-01,114.9498519897461,KTKBANK,25,30
2010-11-01,112.1795654296875,KTKBANK,25,30
2012-03-01,70.83550262451172,KTKBANK,25,30
2013-11-01,76.61194610595703,KTKBANK,25,30
2015-09-01,93.68208312988281,KTKBANK,25,30
2016-10-01,110.81818389892578,KTKBANK,25,30
2017-05-01,156.22726440429688,KTKBANK,25,30
2022-05-01,67.1500015258789,KTKBANK,25,30
2015-10-01,62.178123474121094,L&TFH,25,30
2016-09-01,85.24494934082031,L&TFH,25,30
2022-06-01,67.5999984741211,L&TFH,25,30
2023-09-01,133.10000610351562,L&TFH,25,30
2021-08-01,39.150001525878906,LAGNAM,25,30
2019-07-01,1087.800048828125,LALPATHLAB,25,30
2010-08-01,5.105000019073486,LAOPALA,25,30
2019-02-01,196.14999389648438,LAOPALA,25,30
2021-08-01,277.79998779296875,LAOPALA,25,30
2024-05-01,309.45001220703125,LAOPALA,25,30
2020-09-01,287.1499938964844,LAURUSLABS,25,30
2010-09-01,2342.550048828125,LAXMIMACH,25,30
2014-01-01,2691.199951171875,LAXMIMACH,25,30
2017-07-01,5913.5,LAXMIMACH,25,30
2021-10-01,8741.5,LAXMIMACH,25,30
2022-06-01,61.04999923706055,LEMONTREE,25,30
2010-09-01,79.2125015258789,LGBBROSLTD,25,30
2014-07-01,212.25,LGBBROSLTD,25,30
2017-07-01,376.9750061035156,LGBBROSLTD,25,30
2021-11-01,507.20001220703125,LGBBROSLTD,25,30
2011-01-01,3.1068220138549805,LGBFORGE,25,30
2015-02-01,5.992441177368164,LGBFORGE,25,30
2021-06-01,8.649999618530273,LGBFORGE,25,30
2021-08-01,6.849999904632568,LGBFORGE,25,30
2010-10-01,104.30000305175781,LIBERTSHOE,25,30
2013-06-01,82.25,LIBERTSHOE,25,30
2013-11-01,96.30000305175781,LIBERTSHOE,25,30
2018-03-01,191.0500030517578,LIBERTSHOE,25,30
2021-08-01,171.25,LIBERTSHOE,25,30
2006-06-01,31.389999389648438,LICHSGFIN,25,30
2008-01-01,56.02000045776367,LICHSGFIN,25,30
2013-01-01,281.5,LICHSGFIN,25,30
2014-12-01,436.0,LICHSGFIN,25,30
2022-05-01,378.0,LICHSGFIN,25,30
2024-01-01,625.5999755859375,LICHSGFIN,25,30
2022-04-01,296.45001220703125,LINC,25,30
2019-08-01,142.5,LINCOLN,25,30
2021-05-01,293.70001220703125,LINCOLN,25,30
2008-05-01,158.3000030517578,LINDEINDIA,25,30
2009-05-01,172.85000610351562,LINDEINDIA,25,30
2010-06-01,290.04998779296875,LINDEINDIA,25,30
2015-04-01,388.5,LINDEINDIA,25,30
2017-10-01,431.45001220703125,LINDEINDIA,25,30
2011-01-01,43.650001525878906,LOKESHMACH,25,30
2012-03-01,37.650001525878906,LOKESHMACH,25,30
2015-03-01,70.9000015258789,LOKESHMACH,25,30
2018-05-01,72.05000305175781,LOKESHMACH,25,30
2022-01-01,74.44999694824219,LOKESHMACH,25,30
2010-09-01,912.5111083984375,LT,25,30
2014-01-01,657.2666625976562,LT,25,30
2018-01-01,1416.5,LT,25,30
2022-03-01,1767.6500244140625,LT,25,30
2021-03-01,2653.89990234375,LTTS,25,30
2010-09-01,308.54998779296875,LUMAXIND,25,30
2015-07-01,490.20001220703125,LUMAXIND,25,30
2021-10-01,1346.5,LUMAXIND,25,30
2022-04-01,960.9500122070312,LUMAXIND,25,30
2023-09-01,2388.10009765625,LUMAXIND,25,30
2010-07-01,28.989999771118164,LUMAXTECH,25,30
2013-05-01,23.8700008392334,LUMAXTECH,25,30
2015-01-01,70.76000213623047,LUMAXTECH,25,30
2021-09-01,140.0500030517578,LUMAXTECH,25,30
2009-09-01,227.0,LUPIN,25,30
2021-04-01,1069.5,LUPIN,25,30
2024-03-01,1616.800048828125,LUPIN,25,30
2021-04-01,1905.3499755859375,LUXIND,25,30
2003-07-01,32.45000076293945,LYKALABS,25,30
2008-09-01,22.399999618530273,LYKALABS,25,30
2010-12-01,28.700000762939453,LYKALABS,25,30
2014-09-01,19.450000762939453,LYKALABS,25,30
2021-07-01,79.5999984741211,LYKALABS,25,30
2003-08-01,25.118749618530273,M&M,25,30
2010-06-01,313.67498779296875,M&M,25,30
2017-03-01,643.4500122070312,M&M,25,30
2021-09-01,803.0499877929688,M&M,25,30
2009-04-01,24.82077980041504,M&MFIN,25,30
2010-07-01,68.9201889038086,M&MFIN,25,30
2016-05-01,196.04818725585938,M&MFIN,25,30
2017-04-01,205.58995056152344,M&MFIN,25,30
2022-06-01,175.39999389648438,M&MFIN,25,30
2010-08-01,3.684375047683716,MAANALU,25,30
2015-03-01,1.875,MAANALU,25,30
2021-06-01,40.91875076293945,MAANALU,25,30
2021-12-01,195.9499969482422,MACPOWER,25,30
2006-07-01,10.050000190734863,MADRASFERT,25,30
2008-09-01,10.199999809265137,MADRASFERT,25,30
2010-10-01,19.0,MADRASFERT,25,30
2015-03-01,16.149999618530273,MADRASFERT,25,30
2017-08-01,21.149999618530273,MADRASFERT,25,30
2021-11-01,26.600000381469727,MADRASFERT,25,30
2020-06-01,130.0,MAGADSUGAR,25,30
2011-02-01,6.48419189453125,MAGNUM,25,30
2015-08-01,2.765316963195801,MAGNUM,25,30
2017-04-01,3.575840950012207,MAGNUM,25,30
2021-09-01,7.1993608474731445,MAGNUM,25,30
2007-06-01,50.45000076293945,MAHABANK,25,30
2010-09-01,70.75,MAHABANK,25,30
2014-01-01,34.79999923706055,MAHABANK,25,30
2016-01-01,29.700000762939453,MAHABANK,25,30
2021-09-01,20.049999237060547,MAHABANK,25,30
2023-09-01,47.650001525878906,MAHABANK,25,30
2021-11-01,85.5,MAHAPEXLTD,25,30
2022-04-01,92.0,MAHAPEXLTD,25,30
2024-04-01,138.25,MAHEPC,25,30
2010-12-01,119.90251922607422,MAHLIFE,25,30
2013-09-01,125.69625854492188,MAHLIFE,25,30
2018-05-01,181.6999969482422,MAHLIFE,25,30
2021-08-01,253.5500030517578,MAHLIFE,25,30
2021-10-01,648.1500244140625,MAHLOG,25,30
2010-11-01,412.5,MAHSCOOTER,25,30
2013-06-01,411.8999938964844,MAHSCOOTER,25,30
2022-05-01,3830.35009765625,MAHSCOOTER,25,30
2008-07-01,144.27499389648438,MAHSEAMLES,25,30
2010-11-01,191.6999969482422,MAHSEAMLES,25,30
2015-06-01,96.8499984741211,MAHSEAMLES,25,30
2017-05-01,172.72500610351562,MAHSEAMLES,25,30
2022-04-01,295.3500061035156,MAHSEAMLES,25,30
2014-10-01,93.67500305175781,MAITHANALL,25,30
2015-03-01,100.8499984741211,MAITHANALL,25,30
2021-02-01,609.2999877929688,MAITHANALL,25,30
2024-03-01,980.4000244140625,MAITHANALL,25,30
2021-06-01,15.399999618530273,MANAKCOAT,25,30
2024-06-01,67.19000244140625,MANAKCOAT,25,30
2010-10-01,83.8499984741211,MANAKSIA,25,30
2014-05-01,84.1500015258789,MANAKSIA,25,30
2017-07-01,77.80000305175781,MANAKSIA,25,30
2021-03-01,50.45000076293945,MANAKSIA,25,30
2021-09-01,31.850000381469727,MANAKSTEEL,25,30
2008-07-01,11.449999809265137,MANALIPETC,25,30
2010-12-01,15.0,MANALIPETC,25,30
2015-03-01,14.949999809265137,MANALIPETC,25,30
2021-04-01,78.8499984741211,MANALIPETC,25,30
2015-07-01,27.149999618530273,MANAPPURAM,25,30
2022-04-01,115.0999984741211,MANAPPURAM,25,30
2024-05-01,168.64999389648438,MANAPPURAM,25,30
2010-10-01,42.04999923706055,MANGCHEFER,25,30
2013-04-01,40.54999923706055,MANGCHEFER,25,30
2017-11-01,80.44999694824219,MANGCHEFER,25,30
2021-04-01,78.55000305175781,MANGCHEFER,25,30
2010-09-01,159.75,MANGLMCEM,25,30
2013-04-01,142.85000610351562,MANGLMCEM,25,30
2017-07-01,377.1499938964844,MANGLMCEM,25,30
2019-02-01,214.89999389648438,MANGLMCEM,25,30
2020-12-01,234.14999389648438,MANGLMCEM,25,30
2021-09-01,463.3500061035156,MANGLMCEM,25,30
2022-03-01,387.6000061035156,MANGLMCEM,25,30
2024-03-01,731.0,MANGLMCEM,25,30
2010-12-01,81.9000015258789,MANINDS,25,30
2015-12-01,96.5,MANINDS,25,30
2017-01-01,47.650001525878906,MANINDS,25,30
2018-04-01,133.1999969482422,MANINDS,25,30
2021-07-01,133.1999969482422,MANINDS,25,30
2023-11-01,251.85000610351562,MANINDS,25,30
2013-06-01,19.266666412353516,MANINFRA,25,30
2015-07-01,28.16666603088379,MANINFRA,25,30
2017-08-01,43.099998474121094,MANINFRA,25,30
2021-09-01,73.26666259765625,MANINFRA,25,30
2010-10-01,20.799999237060547,MARALOVER,25,30
2013-12-01,18.75,MARALOVER,25,30
2021-08-01,77.25,MARALOVER,25,30
2022-04-01,137.14999389648438,MARATHON,25,30
2024-04-01,518.0,MARICO,25,30
2023-12-01,101.5999984741211,MARINE,25,30
2008-10-01,5.650000095367432,MARKSANS,25,30
2013-06-01,7.25,MARKSANS,25,30
2021-02-01,55.54999923706055,MARKSANS,25,30
2023-12-01,161.10000610351562,MARKSANS,25,30
2009-07-01,1414.449951171875,MARUTI,25,30
2010-03-01,1417.949951171875,MARUTI,25,30
2013-06-01,1537.75,MARUTI,25,30
2021-08-01,6846.10009765625,MARUTI,25,30
2022-04-01,7717.7998046875,MARUTI,25,30
2022-07-01,180.0,MASFIN,25,30
2024-01-01,332.26666259765625,MASFIN,25,30
2005-09-01,252.0,MASTEK,25,30
2011-01-01,165.10000610351562,MASTEK,25,30
2013-09-01,126.1500015258789,MASTEK,25,30
2017-11-01,366.8500061035156,MASTEK,25,30
2020-12-01,1132.449951171875,MASTEK,25,30
2021-01-01,819.1500244140625,MATRIMONY,25,30
2015-07-01,7.050000190734863,MAWANASUG,25,30
2021-10-01,82.55000305175781,MAWANASUG,25,30
2018-06-01,419.95001220703125,MAYURUNIQ,25,30
2019-01-01,372.8500061035156,MAYURUNIQ,25,30
2021-09-01,463.1499938964844,MAYURUNIQ,25,30
2024-04-01,526.4000244140625,MAYURUNIQ,25,30
2020-10-01,539.5999755859375,MAZDA,25,30
2020-02-01,17.0,MBAPL,25,30
2013-10-01,31.424999237060547,MBLINFRA,25,30
2014-11-01,196.25,MBLINFRA,25,30
2021-08-01,18.350000381469727,MBLINFRA,25,30
2024-06-01,52.5099983215332,MBLINFRA,25,30
2011-01-01,248.36000061035156,MCDOWELL-N,25,30
2013-06-01,433.55999755859375,MCDOWELL-N,25,30
2018-05-01,668.719970703125,MCDOWELL-N,25,30
2021-05-01,612.4500122070312,MCDOWELL-N,25,30
2007-11-01,62.79999923706055,MCLEODRUSS,25,30
2009-07-01,137.60000610351562,MCLEODRUSS,25,30
2012-06-01,298.1000061035156,MCLEODRUSS,25,30
2018-01-01,170.39999389648438,MCLEODRUSS,25,30
2021-10-01,26.049999237060547,MCLEODRUSS,25,30
2015-09-01,937.1500244140625,MCX,25,30
2017-10-01,1053.800048828125,MCX,25,30
2020-04-01,1067.5999755859375,MCX,25,30
2023-12-01,3199.85009765625,MCX,25,30
2024-06-01,470.54998779296875,MEDICAMEQ,25,30
2011-03-01,20.778343200683594,MEGASOFT,25,30
2015-08-01,4.687796115875244,MEGASOFT,25,30
2016-04-01,10.600333213806152,MEGASOFT,25,30
2016-08-01,13.514369010925293,MEGASOFT,25,30
2016-10-01,18.15993309020996,MEGASOFT,25,30
2021-01-01,8.995502471923828,MEGASOFT,25,30
2022-03-01,88.8499984741211,MENONBE,25,30
2003-09-01,19.579999923706055,MFSL,25,30
2004-09-01,33.7599983215332,MFSL,25,30
2010-11-01,149.0,MFSL,25,30
2012-09-01,224.3000030517578,MFSL,25,30
2020-10-01,590.5499877929688,MFSL,25,30
2024-06-01,990.7000122070312,MFSL,25,30
2020-07-01,974.4500122070312,MGL,25,30
2022-08-01,868.4500122070312,MGL,25,30
2022-11-01,902.75,MGL,25,30
2024-02-01,1484.3499755859375,MGL,25,30
2015-08-01,133.60000610351562,MHRIL,25,30
2021-12-01,187.89999389648438,MHRIL,25,30
2011-03-01,96.5999984741211,MICEL,25,30
2015-05-01,48.79999923706055,MICEL,25,30
2021-09-01,5.199999809265137,MICEL,25,30
2023-02-01,196.64999389648438,MIDHANI,25,30
2021-11-01,163.39999389648438,MINDACORP,25,30
2021-07-01,115.80000305175781,MINDTECK,25,30
2006-10-01,20.869409561157227,MIRCELECTR,25,30
2008-06-01,13.454109191894531,MIRCELECTR,25,30
2010-10-01,22.60112762451172,MIRCELECTR,25,30
2015-06-01,12.050000190734863,MIRCELECTR,25,30
2021-11-01,22.049999237060547,MIRCELECTR,25,30
2010-11-01,22.950000762939453,MIRZAINT,25,30
2013-11-01,23.850000381469727,MIRZAINT,25,30
2018-04-01,137.60000610351562,MIRZAINT,25,30
2022-01-01,145.10000610351562,MIRZAINT,25,30
2021-11-01,50.099998474121094,MITCON,25,30
2021-04-01,0.8833330273628235,MKPL,25,30
2010-12-01,64.05000305175781,MMFL,25,30
2014-05-01,86.125,MMFL,25,30
2018-01-01,545.5250244140625,MMFL,25,30
2021-10-01,851.1500244140625,MMFL,25,30
2022-04-01,199.6999969482422,MMP,25,30
2015-12-01,31.899999618530273,MMTC,25,30
2017-09-01,37.400001525878906,MMTC,25,30
2021-08-01,44.0,MMTC,25,30
2024-01-01,80.8499984741211,MMTC,25,30
2024-06-01,83.83000183105469,MMTC,25,30
2021-04-01,78.5999984741211,MODIRUBBER,25,30
2024-05-01,92.19999694824219,MODIRUBBER,25,30
2024-01-01,158.6999969482422,MODISONLTD,25,30
2014-12-01,158.22500610351562,MOIL,25,30
2017-07-01,176.97500610351562,MOIL,25,30
2021-09-01,163.60000610351562,MOIL,25,30
2023-11-01,296.29998779296875,MOIL,25,30
2019-01-01,44.349998474121094,MOLDTECH,25,30
2020-10-01,54.099998474121094,MOLDTECH,25,30
2021-11-01,72.94999694824219,MOLDTECH,25,30
2021-03-01,393.0,MOLDTKPAC,25,30
2018-03-01,469.0,MONTECARLO,25,30
2021-11-01,552.0499877929688,MONTECARLO,25,30
2006-06-01,7.599999904632568,MOREPENLAB,25,30
2011-01-01,5.199999809265137,MOREPENLAB,25,30
2014-05-01,5.050000190734863,MOREPENLAB,25,30
2018-08-01,29.399999618530273,MOREPENLAB,25,30
2021-04-01,65.4000015258789,MOREPENLAB,25,30
2010-07-01,9.074844360351562,MOTHERSON,25,30
2017-09-01,91.91012573242188,MOTHERSON,25,30
2021-07-01,96.04252624511719,MOTHERSON,25,30
2010-09-01,177.64999389648438,MOTILALOFS,25,30
2013-10-01,69.5999984741211,MOTILALOFS,25,30
2014-08-01,205.14999389648438,MOTILALOFS,25,30
2021-03-01,624.7999877929688,MOTILALOFS,25,30
2021-08-01,814.5,MOTILALOFS,25,30
2022-04-01,903.8499755859375,MOTILALOFS,25,30
2006-06-01,151.75,MPHASIS,25,30
2009-11-01,677.0,MPHASIS,25,30
2013-11-01,399.45001220703125,MPHASIS,25,30
2015-11-01,497.0,MPHASIS,25,30
2016-02-01,420.6000061035156,MPHASIS,25,30
2021-02-01,1646.9000244140625,MPHASIS,25,30
2011-04-01,38.45000076293945,MPSLTD,25,30
2013-02-01,122.9000015258789,MPSLTD,25,30
2022-02-01,638.1500244140625,MPSLTD,25,30
2010-07-01,7329.5498046875,MRF,25,30
2021-03-01,82259.453125,MRF,25,30
2023-07-01,102956.25,MRF,25,30
2003-08-01,42.0,MRPL,25,30
2006-09-01,42.599998474121094,MRPL,25,30
2007-12-01,136.35000610351562,MRPL,25,30
2010-10-01,81.19999694824219,MRPL,25,30
2015-06-01,75.05000305175781,MRPL,25,30
2022-04-01,73.75,MRPL,25,30
2010-12-01,68.19999694824219,MSPL,25,30
2015-11-01,11.199999809265137,MSPL,25,30
2017-10-01,17.5,MSPL,25,30
2021-10-01,9.050000190734863,MSPL,25,30
2023-10-01,18.25,MSPL,25,30
2024-06-01,1911.449951171875,MTARTECH,25,30
2004-12-01,154.9499969482422,MTNL,25,30
2007-04-01,148.3000030517578,MTNL,25,30
2015-06-01,15.949999809265137,MTNL,25,30
2017-07-01,20.75,MTNL,25,30
2021-07-01,21.200000762939453,MTNL,25,30
2011-01-01,50.45000076293945,MUKANDLTD,25,30
2014-10-01,42.099998474121094,MUKANDLTD,25,30
2017-06-01,62.099998474121094,MUKANDLTD,25,30
2021-08-01,144.39999389648438,MUKANDLTD,25,30
2024-01-01,186.0500030517578,MUKANDLTD,25,30
2010-07-01,12.375,MUNJALAU,25,30
2014-11-01,58.025001525878906,MUNJALAU,25,30
2017-06-01,69.94999694824219,MUNJALAU,25,30
2021-08-01,58.650001525878906,MUNJALAU,25,30
2024-02-01,84.94999694824219,MUNJALAU,25,30
2010-06-01,63.099998474121094,MUNJALSHOW,25,30
2014-08-01,156.0,MUNJALSHOW,25,30
2017-06-01,192.60000610351562,MUNJALSHOW,25,30
2022-04-01,107.80000305175781,MUNJALSHOW,25,30
2024-03-01,162.8000030517578,MUNJALSHOW,25,30
2011-01-01,19.399999618530273,MURUDCERA,25,30
2014-01-01,13.600000381469727,MURUDCERA,25,30
2015-06-01,19.850000381469727,MURUDCERA,25,30
2021-09-01,25.350000381469727,MURUDCERA,25,30
2022-07-01,182.6999969482422,MUTHOOTCAP,25,30
2024-06-01,315.5,MUTHOOTCAP,25,30
2014-05-01,195.39999389648438,MUTHOOTFIN,25,30
2015-07-01,198.25,MUTHOOTFIN,25,30
2021-01-01,40.20000076293945,NACLIND,25,30
2007-05-01,22.049999237060547,NAGAFERT,25,30
2010-12-01,34.25,NAGAFERT,25,30
2018-10-01,9.350000381469727,NAGAFERT,25,30
2021-08-01,11.649999618530273,NAGAFERT,25,30
2010-09-01,117.44999694824219,NAHARCAP,25,30
2014-06-01,82.69999694824219,NAHARCAP,25,30
2017-05-01,113.5999984741211,NAHARCAP,25,30
2021-07-01,312.0,NAHARCAP,25,30
2010-10-01,94.5999984741211,NAHARINDUS,25,30
2014-02-01,58.20000076293945,NAHARINDUS,25,30
2016-12-01,105.5,NAHARINDUS,25,30
2021-08-01,109.19999694824219,NAHARINDUS,25,30
2010-09-01,49.45000076293945,NAHARPOLY,25,30
2015-04-01,24.149999618530273,NAHARPOLY,25,30
2020-11-01,85.69999694824219,NAHARPOLY,25,30
2010-08-01,111.5,NAHARSPING,25,30
2013-12-01,111.9000015258789,NAHARSPING,25,30
2017-01-01,141.85000610351562,NAHARSPING,25,30
2021-08-01,393.5,NAHARSPING,25,30
2020-07-01,265.8500061035156,NAM-INDIA,25,30
2022-05-01,284.0,NAM-INDIA,25,30
2024-05-01,598.2999877929688,NAM-INDIA,25,30
2002-10-01,4.309999942779541,NATCOPHARM,25,30
2003-02-01,6.300000190734863,NATCOPHARM,25,30
2007-06-01,29.6200008392334,NATCOPHARM,25,30
2008-08-01,15.460000038146973,NATCOPHARM,25,30
2010-07-01,39.06999969482422,NATCOPHARM,25,30
2021-04-01,896.3499755859375,NATCOPHARM,25,30
2017-06-01,319.8999938964844,NATHBIOGEN,25,30
2022-04-01,231.5,NATHBIOGEN,25,30
2010-12-01,98.2874984741211,NATIONALUM,25,30
2015-05-01,48.45000076293945,NATIONALUM,25,30
2017-05-01,67.55000305175781,NATIONALUM,25,30
2021-09-01,93.4000015258789,NATIONALUM,25,30
2010-11-01,318.1000061035156,NAUKRI,25,30
2013-12-01,461.95001220703125,NAUKRI,25,30
2017-06-01,1034.1500244140625,NAUKRI,25,30
2023-06-01,4483.64990234375,NAUKRI,25,30
2010-03-01,200.0749969482422,NAVA,25,30
2014-10-01,108.5,NAVA,25,30
2017-04-01,150.25,NAVA,25,30
2022-01-01,132.0500030517578,NAVA,25,30
2010-11-01,53.18000030517578,NAVINFLUOR,25,30
2012-06-01,64.5999984741211,NAVINFLUOR,25,30
2014-10-01,122.05999755859375,NAVINFLUOR,25,30
2024-06-01,3599.699951171875,NAVINFLUOR,25,30
2021-08-01,44.0,NAVKARCORP,25,30
2010-08-01,55.5,NAVNETEDUL,25,30
2013-03-01,57.95000076293945,NAVNETEDUL,25,30
2014-03-01,57.150001525878906,NAVNETEDUL,25,30
2017-04-01,168.5,NAVNETEDUL,25,30
2022-04-01,102.8499984741211,NAVNETEDUL,25,30
2022-03-01,36.29999923706055,NBCC,25,30
2024-01-01,129.4499969482422,NBCC,25,30
2020-11-01,1787.0999755859375,NBIFIN,25,30
2010-11-01,79.9033432006836,NCC,25,30
2014-09-01,38.900001525878906,NCC,25,30
2017-10-01,108.8499984741211,NCC,25,30
2022-01-01,75.0,NCC,25,30
2010-12-01,28.700000762939453,NCLIND,25,30
2012-09-01,42.20000076293945,NCLIND,25,30
2015-06-01,79.9000015258789,NCLIND,25,30
2021-09-01,218.85000610351562,NCLIND,25,30
2024-05-01,200.5500030517578,NCLIND,25,30
2021-08-01,1425.5,NDGL,25,30
2010-12-01,8.166666030883789,NDL,25,30
2012-06-01,7.800000190734863,NDL,25,30
2013-02-01,9.416666030883789,NDL,25,30
2013-10-01,9.0,NDL,25,30
2018-03-01,40.75,NDL,25,30
2021-11-01,30.216665267944336,NDL,25,30
2011-03-01,71.05000305175781,NDTV,25,30
2013-10-01,83.0999984741211,NDTV,25,30
2021-05-01,73.5,NDTV,25,30
2021-07-01,17.680389404296875,NECCLTD,25,30
2008-08-01,36.380001068115234,NECLIFE,25,30
2010-04-01,41.599998474121094,NECLIFE,25,30
2010-12-01,31.200000762939453,NECLIFE,25,30
2014-10-01,37.45000076293945,NECLIFE,25,30
2021-06-01,40.29999923706055,NECLIFE,25,30
2010-12-01,18.93000030517578,NELCAST,25,30
2014-11-01,36.54999923706055,NELCAST,25,30
2021-09-01,87.30000305175781,NELCAST,25,30
2008-09-01,56.45000076293945,NELCO,25,30
2010-10-01,112.80000305175781,NELCO,25,30
2015-01-01,85.19999694824219,NELCO,25,30
2017-05-01,78.69999694824219,NELCO,25,30
2021-10-01,742.2999877929688,NELCO,25,30
2024-05-01,718.4500122070312,NELCO,25,30
2010-11-01,119.19999694824219,NESCO,25,30
2012-12-01,148.5399932861328,NESCO,25,30
2020-10-01,505.3500061035156,NESCO,25,30
2022-07-01,593.7999877929688,NESCO,25,30
2012-04-01,467.4150085449219,NESTLEIND,25,30
2017-10-01,723.9000244140625,NESTLEIND,25,30
2011-02-01,146.66932678222656,NETWORK18,25,30
2014-08-01,50.20000076293945,NETWORK18,25,30
2018-05-01,46.04999923706055,NETWORK18,25,30
2021-07-01,50.0,NETWORK18,25,30
2012-06-01,75.64043426513672,NEULANDLAB,25,30
2013-08-01,206.99581909179688,NEULANDLAB,25,30
2021-01-01,1289.25,NEULANDLAB,25,30
2023-10-01,3870.60009765625,NEULANDLAB,25,30
2021-10-01,283.32501220703125,NEWGEN,25,30
2023-12-01,781.125,NEWGEN,25,30
2010-05-01,109.05000305175781,NFL,25,30
2015-10-01,25.850000381469727,NFL,25,30
2017-04-01,78.8499984741211,NFL,25,30
2021-06-01,65.9000015258789,NFL,25,30
2023-11-01,71.44999694824219,NFL,25,30
2020-09-01,358.0,NH,25,30
2014-05-01,24.799999237060547,NHPC,25,30
2015-08-01,16.450000762939453,NHPC,25,30
2016-12-01,26.450000762939453,NHPC,25,30
2021-11-01,31.100000381469727,NHPC,25,30
