Ticker,Total Trades,Profitable Trades,Losing Trades,Total Profit/Loss
DCAL,4,3,1,739.9998474121094
DCBBANK,4,2,2,149.000244140625
DCI,1,1,0,131.50001525878906
DCM,1,0,1,-58.75389099121094
DCMFINSERV,3,1,2,-2.5000017881393433
DCMNVL,1,0,1,-322.5
DCMSHRIRAM,4,2,2,2234.500198364258
DCMSRIND,1,0,1,-197.0000457763672
DCW,3,0,2,-93.00000190734863
DECCANCE,4,1,3,-211.99981689453125
DEEPAKFERT,3,0,3,-1049.6034240722656
DEEPAKNTR,3,2,0,1468.9999389648438
DEEPENR,3,0,3,-410.5467987060547
DEEPINDS,0,0,0,0.0
DELHIVERY,0,0,0,0.0
DELPHIFX,6,2,3,671.4996719360352
DELTACORP,5,2,2,586.5000534057617
DELTAMAGNT,5,2,3,42.99999237060547
DEN,6,2,4,515.999870300293
DENORA,4,2,2,1562.0002746582031
DEVIT,2,1,1,35.49999237060547
DEVYANI,0,0,0,0.0
DGCONTENT,1,1,0,58.499999046325684
DHAMPURSUG,4,3,1,902.4998474121094
DHANBANK,6,2,4,-543.4999942779541
DHANI,5,3,1,381.79853439331055
DHANUKA,0,0,0,0.0
DHRUV,0,0,0,0.0
DHUNINV,2,2,0,1897.0007705688477
DIACABS,6,1,5,-40312.5390625
DIAMONDYD,3,1,2,328.00048828125
DICIND,6,3,2,2373.9996337890625
DIGISPICE,1,0,1,-97.99999237060547
DIGJAMLMTD,2,0,2,-510.0
DIL,2,1,1,82.64654636383057
DISHTV,4,2,2,16.499991416931152
DIVISLAB,3,2,1,2648.502197265625
DIXON,1,0,1,-756.9000244140625
DLF,7,3,4,265.999755859375
DLINKINDIA,2,2,0,588.9999771118164
DMART,1,1,0,7335.0
DMCC,0,0,0,0.0
DNAMEDIA,3,1,2,-21.50000125169754
DODLA,0,0,0,0.0
DOLATALGO,1,1,0,305.0
DOLLAR,3,1,2,-680.5000305175781
DOLPHIN,3,1,2,127.99957275390625
DONEAR,6,2,4,115.9999942779541
DPABHUSHAN,1,1,0,307.99999237060547
DPSCLTD,2,0,2,-59.50000762939453
DPWIRES,4,1,3,-132.12501525878906
DRCSYSTEMS,0,0,0,0.0
DREDGECORP,3,2,1,493.99993896484375
DRREDDY,2,1,1,-3137.5
DSSL,5,1,4,-127.00000762939453
DTIL,0,0,0,0.0
DUCON,1,1,0,63.63636016845703
DVL,7,0,6,-955.5001068115234
DWARKESH,3,2,1,179.14999723434448
DYNAMATECH,4,2,2,9206.998901367188
DYNPRO,1,0,0,0.0
E2E,1,1,0,277.99999237060547
EASEMYTRIP,0,0,0,0.0
ECLERX,2,1,1,632.9995727539062
EDELWEISS,6,1,4,-791.8588638305664
EDUCOMP,8,1,7,-1799.49977517128
EICHERMOT,1,1,0,8196.69921875
EIDPARRY,5,3,2,1257.4996948242188
EIFFL,4,1,3,-405.99998474121094
EIHAHOTELS,3,1,2,-294.000244140625
EIHOTEL,5,2,3,-237.35862731933594
EIMCOELECO,5,3,2,1959.500732421875
EKC,5,2,3,-14.000048637390137
ELDEHSG,0,0,0,0.0
ELECON,6,2,4,167.9999542236328
ELECTCAST,5,2,3,1.5000152587890625
ELECTHERM,5,3,2,87.50007629394531
ELGIEQUIP,4,2,2,-155.99998474121094
ELGIRUBCO,3,2,0,474.9999809265137
EMAMILTD,3,2,0,1524.1665649414062
EMAMIPAP,1,0,1,-472.0000457763672
EMAMIREAL,5,3,2,226.0000228881836
EMKAY,6,1,4,-510.0000286102295
EMMBI,2,1,1,269.49999809265137
EMUDHRA,0,0,0,0.0
ENDURANCE,4,1,2,2081.500244140625
ENERGYDEV,4,2,2,21.499991416931152
ENGINERSIN,6,3,3,460.74989318847656
ENIL,3,1,2,-973.5002136230469
EPL,2,1,1,-146.74997329711914
EQUIPPP,3,2,1,280.0
EQUITASBNK,1,1,0,140.99998474121094
ERIS,1,0,1,-929.5001220703125
EROSMEDIA,4,2,2,1202.5001049041748
ESABINDIA,2,2,0,9931.50146484375
ESCORTS,8,4,4,3743.999252319336
ESSARSHPNG,3,1,1,82.9999828338623
ESSENTIA,2,1,1,1.1355400085449219
ESTER,2,0,2,-110.99998474121094
ETHOSLTD,0,0,0,0.0
EUROTEXIND,6,2,3,84.5000171661377
EVEREADY,4,1,3,-173.0001449584961
EVERESTIND,3,2,1,1505.0001525878906
EXCEL,2,2,0,3.655569702386856
EXCELINDUS,1,0,1,-2106.0003662109375
EXIDEIND,4,2,2,313.0003356933594
EXPLEOSOL,4,2,2,1340.4995727539062
EXXARO,1,0,1,-118.00003051757812
FACT,2,1,1,274.50000762939453
FAIRCHEMOR,0,0,0,0.0
FCL,1,0,1,-261.49999618530273
FCONSUMER,4,0,4,-390.5000066757202
FCSSOFT,2,1,1,1.999998316168785
FDC,2,2,0,980.999755859375
FEDERALBNK,3,2,1,526.1999893188477
FELDVR,6,2,4,-42.502288818359375
FIBERWEB,0,0,0,0.0
FIEMIND,3,0,3,-1678.2501220703125
FILATEX,1,1,0,5.300000905990601
FINCABLES,5,1,4,-801.5000915527344
FINEORG,0,0,0,0.0
FINOPB,1,0,0,0.0
FINPIPE,4,2,1,447.5000286102295
FLEXITUFF,3,1,2,-458.99991512298584
FLFL,3,1,2,6.999931335449219
FLUOROCHEM,1,1,0,1777.9998779296875
FMGOETZE,1,0,1,-1146.4999389648438
FMNL,4,1,3,-21.49998188018799
FOCUS,3,1,2,-19.10001277923584
FOODSIN,1,1,0,447.9999542236328
FORTIS,4,2,1,411.49986267089844
FOSECOIND,2,1,1,506.99951171875
FSC,3,0,3,-1819.49951171875
FSL,5,2,2,131.50001525878906
GABRIEL,2,1,1,284.2500877380371
GAEL,2,1,1,-35.9999942779541
GAIL,6,1,4,-166.10424041748047
GALAXYSURF,1,0,1,-1120.0
GALLANTT,2,1,1,160.5000114440918
GANDHITUBE,3,3,0,1798.5003662109375
GANECOS,4,1,3,-119.5001220703125
GANESHBE,0,0,0,0.0
GANESHHOUC,4,1,3,-195.8332061767578
GANGAFORGE,1,1,0,10.65000057220459
GANGESSECU,1,1,0,262.4999809265137
GARFIBRES,2,0,1,-118.00003051757812
GATEWAY,0,0,0,0.0
GAYAHWS,2,1,1,-1.4901161193847656e-07
GEECEE,7,2,4,-347.0001220703125
GEEKAYWIRE,5,1,4,-36.49998664855957
GENCON,0,0,0,0.0
GENESYS,2,1,1,228.00003051757812
GENUSPAPER,2,1,1,31.999993324279785
GENUSPOWER,4,2,2,218.50000381469727
GEOJITFSL,4,1,3,88.5000228881836
GEPIL,7,2,5,372.000732421875
GESHIP,6,3,3,1516.9999694824219
