Ticker,Total Trades,Profitable Trades,Losing Trades,Total Profit/Loss
20MICRONS,3,1,2,305667.28185806307
21STCENMGM,3,0,3,-490606.5466316222
360ONE,0,0,0,0.0
3IINFOLTD,3,1,2,280023.2000000002
3MINDIA,5,2,2,1589709.1963867187
3PLAND,5,1,4,-460480.4571456908
5PAISA,2,0,1,-199971.0228393554
63MOONS,8,1,7,-577494.715280151
A2ZINFRA,6,2,4,695141.4070165639
AAATECH,0,0,0,0.0
AAKASH,2,2,0,2999994.932382822
AAREYDRUGS,0,0,0,0.0
AARON,0,0,0,0.0
AARTIDRUGS,2,1,1,601702.1203491213
AARTIIND,3,1,2,280506.34898223885
AARTISURF,1,0,0,0.0
AARVEEDEN,2,0,2,-353218.54654598236
AARVI,2,1,1,599978.4208576203
AAVAS,2,1,1,599457.2000000001
ABAN,7,1,6,-463277.3924911497
ABB,5,2,3,1073248.7130493163
ABBOTINDIA,0,0,0,0.0
ABCAPITAL,3,1,2,279970.2730270386
ABFRL,2,1,1,599917.584942627
ABMINTLLTD,2,2,0,2999952.5
ABSLAMC,1,0,0,0.0
ACC,3,1,1,599086.8692871094
ACCELYA,1,1,0,999469.7698974609
ACCURACY,2,1,1,599999.9127931595
ACE,4,2,2,1560035.8035919191
ACEINTEG,2,1,1,600001.8978488923
ACL,5,1,3,53782.00000000032
ACLGATI,5,1,3,43585.59220123303
ADANIENT,8,3,5,1656620.2763465883
ADANIGREEN,1,0,0,0.0
ADANIPORTS,4,1,3,24041.292355346726
ADANIPOWER,6,1,5,-344632.4024921416
ADFFOODS,2,0,2,-353984.5949989318
ADL,0,0,0,0.0
ADORWELD,4,1,3,24045.821865844802
ADROITINFO,2,0,2,-392175.5372993469
ADSL,3,2,1,2286955.991056824
ADVANIHOTR,3,1,2,325086.50256080634
ADVENZYMES,2,0,2,-357113.4799041747
AEGISCHEM,2,0,2,-354699.1126281738
AETHER,0,0,0,0.0
AFFLE,1,0,1,-199822.06254882802
AGARIND,1,0,0,0.0
AGI,4,0,3,-482617.2423313141
AGRITECH,2,0,2,-359978.6421661376
AGROPHOS,2,1,1,130961.86441802979
AGSTRA,0,0,0,0.0
AHLADA,2,0,2,-294419.2152023314
AHLEAST,2,1,1,636861.303442383
AHLUCONT,1,0,1,-199944.5239868164
AIAENG,1,1,0,1001862.3740234375
AIRAN,0,0,0,0.0
AIROLAM,2,1,1,600005.6981704712
AJANTPHARM,3,0,3,-487684.7057495116
AJMERA,2,0,2,-413879.99496459955
AJOONI,3,1,2,249945.44416966452
AKASH,1,0,1,-178505.98709106445
AKG,2,1,1,697014.4712585451
AKSHAR,0,0,0,0.0
AKSHARCHEM,1,0,1,-193677.301361084
AKSHOPTFBR,3,0,3,-552562.5399461746
AKZOINDIA,2,1,0,1009166.3864746094
ALANKIT,4,1,3,-14253.76766185736
ALBERTDAVD,1,1,0,999932.8173828125
ALEMBICLTD,2,0,2,-359989.9696041107
ALICON,5,2,3,921223.3913635255
ALKALI,2,0,2,-333934.04053955065
ALKEM,2,1,0,1009451.0592041016
ALKYLAMINE,2,0,1,-187244.4554687499
ALLCARGO,3,2,1,2227684.9007873535
ALLSEC,5,1,4,-154140.34833488462
ALMONDZ,4,0,4,-590398.5617633819
ALOKINDS,6,1,5,-336889.4965403079
ALPA,2,1,1,599996.3234985352
ALPHAGEO,4,1,2,280387.03045654314
ALPSINDUS,5,0,5,-628100.6002028942
AMBER,1,1,0,999518.3701171875
AMBICAAGAR,1,1,0,999989.7437210083
AMBIKCO,1,0,1,-197886.0
AMBUJACEM,3,1,1,599929.3592376709
AMDIND,2,0,2,-379791.9218887329
AMIORG,0,0,0,0.0
AMJLAND,3,0,3,-474563.68726806634
AMRUTANJAN,1,1,0,1002606.8850708008
ANANDRATHI,0,0,0,0.0
ANANTRAJ,8,2,5,237982.61760482797
ANDHRAPAP,4,2,2,1559883.4451416018
ANDHRSUGAR,2,1,1,609079.4896774292
ANGELONE,0,0,0,0.0
ANIKINDS,4,1,3,81397.7133186342
ANKITMETAL,3,0,3,-516980.7287900924
ANMOL,1,0,1,-199993.11573791504
ANTGRAPHIC,6,0,6,-812753.9676190197
ANUP,2,1,0,999891.0159301758
ANURAS,0,0,0,0.0
APARINDS,3,1,2,295725.34700317396
APCL,1,1,0,999947.3673706055
APCOTEXIND,2,1,1,599969.3030700686
APEX,3,0,2,-359952.5412506103
APLAPOLLO,1,0,1,-193292.34201049802
APLLTD,1,0,1,-199905.5738891601
APOLLO,0,0,0,0.0
APOLLOHOSP,2,1,0,998988.9440917969
APOLLOPIPE,0,0,0,0.0
APOLLOTYRE,4,2,1,2204855.38135376
APOLSINHOT,1,1,0,999600.0
APTECHT,4,1,3,19705.46584701538
APTUS,1,0,1,-199949.04999999996
ARCHIDPLY,1,1,0,999999.8627185822
ARCHIES,5,1,4,-133122.352776718
ARENTERP,2,1,1,599994.572763443
ARIES,2,1,1,607080.8718719482
ARIHANTCAP,0,0,0,0.0
ARIHANTSUP,5,0,4,-681726.0575614928
ARMANFIN,2,1,1,617949.2465667726
AROGRANITE,1,1,0,1021334.1703720093
ARROWGREEN,2,0,2,-320259.553527832
ARSHIYA,4,1,3,24006.836633491737
ARTEMISMED,0,0,0,0.0
ARTNIRMAN,2,1,1,666031.8936569216
ARVEE,3,1,2,279998.89999999997
ARVIND,3,1,1,599989.3943862915
ARVINDFASN,1,0,1,-253707.7702331543
ARVSMART,1,0,1,-199596.69442749023
ASAHIINDIA,3,2,1,2202505.829904175
ASAHISONG,1,0,1,-199624.96212158195
ASAL,5,1,4,-180782.1545120239
ASALCBR,0,0,0,0.0
ASHAPURMIN,2,0,2,-359990.89371109
ASHIANA,4,2,2,1585411.2964401245
ASHIMASYN,7,1,5,-325733.0932912349
ASHOKA,0,0,0,0.0
ASHOKLEY,4,1,2,286750.1458122254
ASIANENE,0,0,0,0.0
ASIANHOTNR,2,1,1,601430.1609436036
ASIANPAINT,2,1,0,999821.0125732422
ASIANTILES,6,0,6,-740073.2481781003
ASMS,5,2,2,1560000.7990425117
ASPINWALL,3,0,2,-359970.54560852033
ASTEC,4,2,2,1576972.9982818603
ASTERDM,1,1,0,1002790.7753601074
ASTRAL,4,2,1,2270213.7608093265
ASTRAMICRO,4,0,4,-581000.9732650755
ASTRAZEN,4,1,2,297297.43673095707
ASTRON,2,0,1,-551220.3717041016
ATALREAL,0,0,0,0.0
ATFL,2,0,2,-359931.14570312493
ATGL,1,1,0,999969.274017334
ATLANTAA,4,0,4,-575596.2537574767
ATUL,2,1,0,999061.8408203125
ATULAUTO,2,0,1,-199958.59718017583
AUBANK,1,0,0,0.0
AURIONPRO,5,2,3,775441.6928359987
AUROPHARMA,4,1,3,27544.996295166202
AURUM,4,1,3,-947050.7044197082
AUSOMENT,3,1,2,461916.084646225
AUTOAXLES,7,2,5,464230.2506225589
AUTOIND,6,1,5,-330675.7638858793
AVADHSUGAR,3,2,1,2272113.778369141
AVANTIFEED,3,2,0,3008074.9884033203
AVG,1,0,1,-199991.3999999999
AVROIND,5,3,2,11732583.825317957
AVTNPL,2,1,1,628025.5447540283
AWHCL,0,0,0,0.0
AWL,0,0,0,0.0
AXISBANK,1,0,1,-192640.57725219717
AXISCADES,4,1,3,234706.6138641357
AXITA,0,0,0,0.0
AYMSYNTEX,3,1,2,297123.0440017701
BAFNAPH,1,0,1,-509008.5515499115
BAGFILMS,5,0,5,-678326.6783610343
BAJAJ-AUTO,2,1,0,1008232.1108398438
BAJAJCON,3,2,0,3200455.3858947754
BAJAJELEC,4,1,2,295680.9879638674
BAJAJFINSV,3,2,0,3008850.6115112305
BAJAJHCARE,1,0,0,0.0
BAJAJHIND,7,1,6,-455989.1769206048
BAJAJHLDNG,2,2,0,2998483.0
BAJFINANCE,2,1,0,999343.0
BALAJITELE,5,1,4,-182866.89443969706
BALAMINES,3,1,2,279935.5742675783
BALAXI,2,1,1,599999.4126605988
BALKRISHNA,3,1,2,47933.44253578194
BALKRISIND,2,0,1,-199896.3999999999
BALMLAWRIE,4,1,2,281404.68806915305
BALPHARMA,2,0,2,-359982.86906585697
BALRAMCHIN,5,2,3,1032479.2393150331
BANARBEADS,4,1,3,9457.866886138916
BANARISUG,2,2,0,3001395.000732422
BANCOINDIA,5,2,3,1074457.1433959962
BANDHANBNK,2,0,2,-411715.66873779293
BANG,5,0,5,-661477.884296417
BANKA,3,1,2,279995.44838485727
BANKBARODA,5,1,4,-171688.01469421375
BANKINDIA,7,2,5,310790.35415267973
BANSWRAS,4,1,3,42927.77216796897
BARBEQUE,1,0,0,0.0
BASF,3,1,2,279861.15228271496
BASML,2,0,2,-401331.1234703064
BATAINDIA,1,1,0,999790.4304199219
BAYERCROP,3,0,2,-359869.9646728515
BBL,4,0,4,-584067.3702148438
BBOX,2,1,1,622889.590089798
BBTC,6,2,3,1065741.3643356327
BBTCL,1,0,1,-199993.04370346066
BCG,2,0,2,-359997.58078870754
BCLIND,1,0,0,0.0
BCONCEPTS,2,0,2,-410703.1165370941
BDL,0,0,0,0.0
BEARDSELL,4,1,3,82457.80049095163
BECTORFOOD,1,0,0,0.0
BEDMUTHA,3,1,2,314282.2217979433
BEL,3,2,1,2204076.7199134827
BEML,6,1,4,-161945.92969970684
BEPL,3,0,3,-496397.0453327178
BERGEPAINT,2,1,0,1003682.3054962158
BFINVEST,3,0,3,-489993.68649902334
BFUTILITIE,6,3,3,3166340.4768737797
BGRENERGY,6,1,5,-339983.20363769506
BHAGCHEM,0,0,0,0.0
BHAGERIA,1,0,1,-199973.6010681152
BHAGYANGR,2,1,1,600003.2974250794
BHANDARI,2,0,2,-405714.1079311371
BHARATFORG,4,1,3,9063.948297119234
BHARATGEAR,3,3,0,6999804.599403381
BHARATRAS,1,1,0,999925.0
BHARATWIRE,2,1,1,629064.0
BHARTIARTL,1,0,1,-199971.68002929684
BHEL,8,1,7,-576242.0689674375
BIGBLOC,1,0,1,-199999.6872390746
BIL,5,1,3,55402.00455093384
BINANIIND,3,1,1,631316.7139022828
BIOCON,3,1,1,599988.906879425
BIOFILCHEM,2,0,2,-359997.65451126086
BIRLACABLE,3,1,2,365424.8756027223
BIRLACORPN,3,1,2,280003.0256958008
BIRLAMONEY,2,0,2,-398853.89008407586
BKMINDST,3,2,1,2458584.096851743
BLBLIMITED,5,1,3,130930.77774028789
BLISSGVS,3,0,3,-485384.477316284
BLKASHYAP,2,1,1,600000.7139450074
BLS,2,1,1,601230.9940376283
BLUECHIP,3,2,1,2199999.867420137
BLUECOAST,5,1,4,-180817.25465354894
BLUEDART,5,1,4,-170949.04880371058
BLUESTARCO,4,1,3,29268.16937255871
BODALCHEM,4,1,3,23997.22441101086
BOHRAIND,3,0,3,-487956.7999999999
BOMDYEING,7,1,5,-374732.64740524284
BOROLTD,0,0,0,0.0
BORORENEW,2,0,2,-492464.0356475831
BOSCHLTD,3,0,2,-358532.6562499999
BPCL,4,1,2,285258.29890747083
BPL,2,0,2,-359994.9240280151
BRIGADE,1,1,0,999912.2275543213
BRITANNIA,2,0,2,-359267.17470703117
BRNL,2,0,2,-446683.99658203125
BROOKS,2,0,2,-501676.2941162109
BSE,3,0,3,-487928.2868743895
BSHSL,0,0,0,0.0
BSL,4,1,3,199012.7044654847
BSOFT,3,2,0,3015364.0569229126
BTML,0,0,0,0.0
BURNPUR,6,0,5,-737280.3632378815
BUTTERFLY,2,1,1,549118.4472045898
BVCL,4,0,3,-461729.8816321372
BYKE,3,1,2,238410.04063377378
CALSOFT,7,1,6,-402608.6258640288
CAMLINFINE,1,0,1,-199998.39999999994
CAMPUS,0,0,0,0.0
CAMS,0,0,0,0.0
CANBK,7,2,5,333658.3758178711
CANFINHOME,3,1,1,609228.9864746095
CANTABIL,1,0,1,-199999.3727853774
CAPACITE,4,1,3,27633.424822998117
CAPLIPOINT,1,1,0,999907.2290039062
CAPTRUST,6,1,5,-553738.9121093749
CARBORUNIV,1,1,0,999833.2219238281
CAREERP,0,0,0,0.0
CARERATING,4,0,4,-578186.5780029297
CARTRADE,1,0,1,-177054.59003906255
CARYSIL,1,0,1,-199958.54999999996
CASTROLIND,5,1,4,-177428.9589492795
CCHHL,3,1,2,303189.7008431434
CCL,2,1,1,600597.4686431885
CDSL,3,1,1,600018.6036254884
CEATLTD,3,1,2,281975.3930175782
CELEBRITY,2,2,0,2999993.3906502724
CENTENKA,4,1,2,287047.9536224367
CENTEXT,2,0,2,-359998.9401400566
CENTRALBK,8,1,7,-576017.3017463683
CENTRUM,3,0,2,-376300.9155212402
CENTUM,7,1,5,-257222.53168334952
CENTURYPLY,6,2,4,673681.6374557501
CENTURYTEX,10,2,8,-348929.2045654296
CERA,2,1,0,1010045.4133300781
CEREBRAINT,0,0,0,0.0
CESC,3,1,2,294768.7668121338
CGCL,2,1,1,638320.7385849
CGPOWER,4,0,4,-594256.6934238432
CHALET,0,0,0,0.0
CHAMBLFERT,3,0,3,-487419.4212890625
CHEMBOND,1,0,0,0.0
CHEMCON,1,0,0,0.0
CHEMFAB,0,0,0,0.0
CHEMPLASTS,0,0,0,0.0
CHENNPETRO,3,2,1,2199958.213314819
CHEVIOT,0,0,0,0.0
CHOICEIN,0,0,0,0.0
CHOLAFIN,2,1,1,600058.2840667726
CHOLAHLDNG,1,0,1,-199910.39749145508
CIEINDIA,4,1,2,281963.4555679323
CIGNITITEC,1,0,1,-198114.0
CINELINE,4,2,2,1603631.4999816897
CINEVISTA,3,1,2,308065.9647445679
CIPLA,1,0,1,-199990.08925781245
CLEAN,0,0,0,0.0
CLEDUCATE,1,1,0,1010002.4839458466
CLSEL,0,0,0,0.0
CMSINFO,1,0,0,0.0
COALINDIA,5,1,4,-180789.52576293936
COASTCORP,1,0,1,-199945.57894287104
COCHINSHIP,1,1,0,999998.9593505859
COFFEEDAY,3,1,2,295594.79787216196
COFORGE,2,1,0,998769.56640625
COLPAL,1,0,0,0.0
COMPINFO,1,0,1,-199999.5272064209
COMPUSOFT,2,1,1,600000.788440323
CONCOR,3,1,1,600491.9263000488
CONFIPET,1,0,0,0.0
CONSOFINVT,4,0,4,-558743.1795166015
CONTROLPR,1,0,1,-199954.34461669912
CORALFINAC,1,0,1,-199998.16887130734
CORDSCABLE,2,1,1,599993.9771224976
COROMANDEL,5,2,2,1608111.8886322023
COSMOFIRST,2,0,2,-359957.17431945796
COUNCODOS,4,0,3,-574424.010676384
CRAFTSMAN,0,0,0,0.0
CREATIVE,1,0,1,-199986.59999999995
CREATIVEYE,3,1,2,280000.6404595614
CREDITACC,1,1,0,999586.5
CREST,2,1,1,652344.6386737823
CRISIL,4,1,3,36658.08109130879
CROMPTON,2,1,1,603474.4859466553
CROWN,2,1,1,600004.3769683838
CSBBANK,1,0,0,0.0
CTE,4,2,2,1745504.2092609406
CUB,4,2,1,2205503.757850647
CUBEXTUB,5,2,3,1291656.2442515376
CUMMINSIND,5,2,3,1077258.4099853516
CUPID,2,1,1,613639.9093370438
CYBERMEDIA,9,1,8,-699310.5936309814
CYBERTECH,2,1,1,599996.8253917694
CYIENT,3,2,1,2199844.181842041
DABUR,1,0,0,0.0
DALBHARAT,3,1,1,599916.0799560547
DALMIASUG,4,3,1,5461084.887287903
DAMODARIND,1,1,0,1009881.513671875
DANGEE,1,1,0,999999.0302753448
DATAMATICS,3,0,3,-537268.7142333984
DATAPATTNS,0,0,0,0.0
DBCORP,2,0,2,-352907.10021667473
DBL,1,0,1,-218438.27087402344
DBREALTY,8,1,7,-596649.5873500824
DBSTOCKBRO,4,1,3,27273.741004276322
DCAL,1,0,1,-199998.2249999999
DCBBANK,4,1,2,285757.3276092531
DCI,1,1,0,999967.0130996704
DCM,1,0,1,-220444.59899902344
DCMFINSERV,3,1,2,337143.62120046624
DCMNVL,1,0,1,-180806.1076904296
DCMSHRIRAM,3,2,1,2199734.6755828857
DCMSRIND,1,0,1,-187374.82022705072
DCW,3,0,2,-403412.0231628418
DECCANCE,4,2,2,1560056.8878784182
DEEPAKFERT,3,0,3,-487985.4456237792
DEEPAKNTR,1,1,0,1001471.953125
DEEPENR,5,0,5,-681373.0666366577
DEEPINDS,0,0,0,0.0
DELHIVERY,0,0,0,0.0
DELPHIFX,6,1,5,-316892.49987106305
DELTACORP,5,2,2,1559882.210310364
DELTAMAGNT,4,2,2,1520304.040922165
DEN,6,0,5,-671263.5064895628
DENORA,4,2,2,1570958.320449829
DEVIT,1,1,0,999989.0
DEVYANI,0,0,0,0.0
DGCONTENT,2,1,1,693813.0669193269
DHAMPURSUG,4,3,1,5417166.268105317
DHANBANK,6,0,6,-728603.2273426056
DHANI,5,3,2,3831775.166879654
DHANUKA,0,0,0,0.0
DHRUV,0,0,0,0.0
DHUNINV,2,1,0,1014318.4156494141
DIACABS,7,0,7,-812562.2656249999
DIAMONDYD,3,0,2,-348040.3489990233
DICIND,4,0,3,-487914.1877441405
DIGISPICE,2,0,2,-362499.5978012085
DIGJAMLMTD,2,0,2,-319981.49999999994
DIL,1,0,1,-199999.72651839256
DISHTV,5,2,3,1123162.1698332787
DIVISLAB,3,1,1,605618.8614257814
DIXON,1,0,1,-199995.36423339837
DLF,7,1,6,-505615.6291381835
DLINKINDIA,2,1,1,599988.875793457
DMART,1,1,0,999975.0
DMCC,0,0,0,0.0
DNAMEDIA,4,1,3,66666.95699740655
DODLA,0,0,0,0.0
DOLATALGO,1,1,0,999982.3344459534
DOLLAR,3,1,1,303472.8698425293
DOLPHIN,3,0,3,-486693.60195312486
DONEAR,5,0,4,-619652.8013858794
DPABHUSHAN,1,1,0,999994.0
DPSCLTD,2,0,2,-318362.78149013506
DPWIRES,3,1,2,260029.77818145754
DRCSYSTEMS,0,0,0,0.0
DREDGECORP,2,0,1,-199445.6323669433
DRREDDY,2,1,1,603708.4324218752
DSSL,5,1,4,-218029.04620208743
DTIL,0,0,0,0.0
DUCON,1,1,0,999996.9012117386
DVL,7,1,5,-351117.8759277343
DWARKESH,3,2,1,2207763.03830266
DYNAMATECH,4,1,3,48836.19775390637
DYNPRO,1,0,1,-188576.93359375
E2E,0,0,0,0.0
EASEMYTRIP,0,0,0,0.0
ECLERX,2,0,2,-359831.7514892577
EDELWEISS,6,1,4,-225290.9517730712
EDUCOMP,8,0,8,-849740.9204084396
EICHERMOT,1,1,0,999526.3623046875
EIDPARRY,4,1,3,27411.378933715954
EIFFL,4,1,3,100709.66045837419
EIHAHOTELS,3,1,2,280062.00156250014
EIHOTEL,3,2,1,1660777.9301605225
EIMCOELECO,5,2,2,1675562.7045593262
EKC,5,1,4,-211385.20302600856
ELDEHSG,0,0,0,0.0
ELECON,6,1,5,-335424.66870460496
ELECTCAST,5,2,3,1121198.6243789676
ELECTHERM,5,2,3,1135114.727031708
ELGIEQUIP,3,2,1,2222150.2174285892
ELGIRUBCO,3,1,1,600000.854126358
EMAMILTD,3,2,0,3036847.2929153442
EMAMIPAP,1,0,1,-236684.0
EMAMIREAL,4,2,1,2229598.768669891
EMKAY,6,1,5,-435456.2639791485
EMMBI,2,0,1,-199999.47687320696
EMUDHRA,0,0,0,0.0
ENDURANCE,2,0,2,-359518.9999999999
ENERGYDEV,4,1,3,73312.08529911045
ENGINERSIN,4,1,3,31740.213594055327
ENIL,3,1,1,640442.935070801
EPL,2,0,2,-337052.84158134455
EQUIPPP,3,1,2,433076.2000000001
EQUITASBNK,1,0,0,0.0
ERIS,1,0,1,-199971.84541015615
EROSMEDIA,4,0,4,-567553.0771484373
ESABINDIA,1,1,0,1014319.1765136719
ESCORTS,8,3,4,2316683.452685547
ESSARSHPNG,3,0,2,-342604.9796287536
ESSENTIA,2,1,1,600000.0038909912
ESTER,2,0,2,-323540.24076004024
ETHOSLTD,0,0,0,0.0
EUROTEXIND,6,1,4,-76454.33164730029
EVEREADY,3,0,3,-656500.4978424071
EVERESTIND,3,2,1,2213480.863418579
EXCEL,2,2,0,2999999.8222493753
EXCELINDUS,1,0,1,-199981.5625854492
EXIDEIND,3,1,2,279983.63933258073
EXPLEOSOL,4,2,2,1584531.3970977785
EXXARO,1,0,0,0.0
FACT,2,1,1,599982.8602523804
FAIRCHEMOR,0,0,0,0.0
FCL,1,0,1,-199070.77129211422
FCONSUMER,4,0,4,-633778.2150238036
FCSSOFT,2,0,2,-359999.9770859956
FDC,2,1,0,999871.215057373
FEDERALBNK,3,2,1,2199967.2689971924
FELDVR,6,1,5,-319061.92489280674
FIBERWEB,0,0,0,0.0
FIEMIND,3,0,3,-487970.590975952
FILATEX,1,1,0,1044609.1373598576
FINCABLES,4,1,3,24101.08419189474
FINEORG,0,0,0,0.0
FINOPB,1,0,0,0.0
FINPIPE,4,2,1,2200745.3341735844
FLEXITUFF,4,0,4,-666054.3005955695
FLFL,3,0,3,-456076.0994201659
FLUOROCHEM,1,1,0,999676.8829040527
FMGOETZE,1,0,1,-199953.59999999995
FMNL,4,0,4,-592796.7507509231
FOCUS,3,1,2,280000.79680953035
FOODSIN,1,0,0,0.0
FORTIS,3,1,1,606221.7163726809
FOSECOIND,2,0,2,-344656.06464843743
FSC,3,0,3,-487951.87034149165
FSL,6,2,3,902279.6464315417
GABRIEL,3,1,2,364692.3951206208
GAEL,2,0,2,-359990.3952501297
GAIL,4,0,4,-588849.3732437133
GALAXYSURF,1,0,1,-195774.7359375
GALLANTT,2,0,2,-335950.2080997466
GANDHITUBE,3,2,1,2213933.84251709
GANECOS,4,1,3,36697.39089965832
GANESHBE,0,0,0,0.0
GANESHHOUC,4,1,3,-4025.2347846983466
GANGAFORGE,1,1,0,999998.9438300133
GANGESSECU,1,1,0,1035033.6151103973
GARFIBRES,2,0,1,-199996.74910278316
GATEWAY,0,0,0,0.0
GAYAHWS,2,1,1,454545.52677741647
GEECEE,7,2,4,743600.2406944276
GEEKAYWIRE,2,1,0,999993.5735092163
GENCON,0,0,0,0.0
GENESYS,2,0,2,-434313.33603286743
GENUSPAPER,2,0,2,-447003.7560520172
GENUSPOWER,4,3,1,5399958.601825714
GEOJITFSL,4,1,3,12336.00435180671
GEPIL,6,1,5,-331756.22182617174
GESHIP,3,1,2,280084.11462402355
GET&D,5,0,5,-688427.3696395871
GFLLIMITED,2,0,2,-353469.11837158195
GHCL,3,1,2,301148.8304138184
GICHSGFIN,4,1,3,30348.06274414077
GICRE,4,0,3,-487943.95822753897
GILLANDERS,3,1,2,220285.41968765273
GILLETTE,1,0,0,0.0
GINNIFILA,3,1,2,296124.12776508334
GIPCL,3,1,1,614019.9714080811
GKWLIMITED,2,1,0,999772.76953125
GLAND,0,0,0,0.0
GLAXO,1,0,0,0.0
GLENMARK,3,0,3,-486555.5989746093
GLFL,6,2,4,741925.8008775236
GLOBAL,2,1,1,599995.7070812226
GLOBALVECT,3,1,2,280000.8703268053
GLOBE,0,0,0,0.0
GLOBUSSPR,5,1,4,-193897.6069229124
GLS,0,0,0,0.0
GMBREW,3,0,3,-487950.1726562499
GMDCLTD,5,2,3,1099949.3473373414
GMMPFAUDLR,1,0,0,0.0
GMRINFRA,4,2,2,1560002.8448667526
GMRP&UI,0,0,0,0.0
GNA,1,0,1,-189389.22443847652
GNFC,2,1,1,600005.112411499
GOACARBON,2,0,2,-412519.69999999995
GOCLCORP,3,2,1,2235776.041247559
GOCOLORS,0,0,0,0.0
GODFRYPHLP,3,1,2,281217.8963623048
GODHA,2,1,1,599999.9890122414
GODREJAGRO,2,0,1,-196395.17441406247
GODREJCP,2,0,1,-199906.2960205078
GODREJIND,4,1,3,24111.345629883144
GODREJPROP,5,2,2,1560027.0464965822
GOKEX,7,3,4,2447045.816398621
GOKUL,4,2,2,1566916.9040334704
GOKULAGRO,0,0,0,0.0
GOLDENTOBC,3,0,3,-486507.9385116577
GOLDIAM,3,2,0,2999987.6591997147
GOLDTECH,7,2,5,171079.6297526838
GOODLUCK,3,1,2,299996.0850997926
GPIL,5,2,3,1051460.6880126959
GPPL,3,1,2,279996.615966797
GPTINFRA,2,1,1,599999.5438842773
GRANULES,3,0,2,-360589.2152786255
GRAPHITE,1,0,0,0.0
GRASIM,6,2,3,1048325.9219604498
GRAVITA,4,3,1,5494633.012997818
GREAVESCOT,5,1,4,-173864.66870574933
GREENLAM,1,0,1,-199985.78979492188
GREENPANEL,1,1,0,999988.4805870056
GREENPLY,2,2,0,2999956.736804962
GREENPOWER,3,0,3,-487999.1309410094
GRINDWELL,0,0,0,0.0
GRINFRA,1,0,0,0.0
GROBTEA,2,1,1,695496.6536560059
GRPLTD,0,0,0,0.0
GRSE,1,1,0,999916.4154663086
GRWRHITECH,0,0,0,0.0
GSFC,7,1,6,-515984.81055068946
GSPL,1,0,0,0.0
GSS,4,1,3,-58292.245115280006
GTL,3,0,3,-454401.4006172894
GTLINFRA,1,0,1,-199999.1999999999
GTPL,2,1,1,605853.5000000001
GUFICBIO,4,1,2,280003.282055855
GUJALKALI,4,1,3,34571.431286621344
GUJAPOLLO,0,0,0,0.0
GUJGASLTD,3,1,1,498410.1226501465
GUJRAFFIA,6,1,4,-77498.50138893118
GULFOILLUB,1,0,1,-193176.5709960937
GULFPETRO,2,0,2,-341920.85061035154
GULPOLY,4,1,3,86140.20206565881
GVKPIL,5,1,4,-286534.60482449527
GVPTECH,2,0,2,-359968.9877075194
HAL,1,1,0,1009193.5632324219
HAPPSTMNDS,0,0,0,0.0
HARDWYN,0,0,0,0.0
HARIOMPIPE,0,0,0,0.0
HARRMALAYA,4,1,3,-16742.0290168761
HATHWAY,6,0,5,-668234.880877304
HATSUN,2,0,1,-199932.9872741699
HAVELLS,3,2,1,2251071.8427520758
HAVISHA,2,1,1,600000.1244305968
HBLPOWER,3,1,2,281783.61871242535
HBSL,1,0,1,-199999.5571891784
HCC,7,1,6,-500636.6863494871
HCG,2,1,1,599997.170425415
HCL-INSYS,4,2,2,1586827.0329908372
HCLTECH,3,2,0,2999626.467201233
HDFCAMC,2,1,0,998568.9158935547
HDFCBANK,2,1,0,1000076.7758789062
HDFCLIFE,1,0,0,0.0
HEADSUP,2,0,2,-466063.94909477234
HECPROJECT,5,2,2,1764042.123041153
HEG,6,1,5,-340457.0630004881
HEIDELBERG,3,1,1,599994.4086265564
HEMIPROP,0,0,0,0.0
HERANBA,1,0,1,-199945.35681152335
HERCULES,2,0,2,-359993.07499999995
HERITGFOOD,4,0,3,-490088.1205108642
HEROMOTOCO,4,1,3,32145.017333984637
HESTERBIO,1,1,0,1030024.0121459961
HEUBACHIND,4,1,3,30034.373931884882
HEXATRADEX,2,0,2,-392362.11930923455
HFCL,3,1,2,218843.23733520508
HGINFRA,1,1,0,1005706.0
HGS,6,1,4,-158034.62030944822
HIKAL,2,0,1,-199980.0
HIL,4,0,4,-612289.8770751953
HILTON,3,1,2,228173.79477500927
HIMATSEIDE,2,1,1,600035.2730453492
HINDALCO,7,2,4,646769.647406006
HINDCOMPOS,4,3,1,5440425.035369873
HINDCON,2,1,1,645113.5398393632
HINDCOPPER,6,1,4,-166518.42805480945
HINDMOTORS,4,1,3,44386.000203132746
HINDOILEXP,4,1,3,-85263.10989227286
HINDPETRO,5,1,3,26060.57259902975
HINDUNILVR,2,1,0,999465.5791015625
HINDWAREAP,2,1,0,999992.3804626465
HINDZINC,2,1,1,600037.5717147827
HIRECT,1,0,1,-199980.6943267822
HISARMETAL,0,0,0,0.0
HITECH,2,1,1,588165.0266799927
HITECHCORP,4,1,3,6805.425533294678
HITECHGEAR,2,1,1,639930.071472168
HLEGLAS,1,0,0,0.0
HLVLTD,4,0,4,-583868.6948158261
HMT,3,0,3,-477892.65265045164
HMVL,4,2,1,2201807.939064026
HOMEFIRST,0,0,0,0.0
HONAUT,3,2,0,2990789.056640625
HONDAPOWER,5,2,3,1079621.547216797
HOVS,6,3,3,3091798.7875656127
HPAL,0,0,0,0.0
HPIL,0,0,0,0.0
HPL,2,0,2,-377771.2294670105
