Ticker,Total Trades,Profitable Trades,Losing Trades,Total Profit/Loss
CENTRALBK,8,1,7,-1040.5000495910645
CENTRUM,3,1,1,98.9999771118164
CENTUM,7,1,5,187.0000457763672
CENTURYPLY,6,2,4,552.5000762939453
CENTURYTEX,10,2,8,-6895.0006103515625
CERA,2,1,0,18499.000244140625
CEREBRAINT,0,0,0,0.0
CESC,3,1,2,141.39057159423828
CGCL,2,1,1,7.3781585693359375
CGPOWER,4,1,3,-365.9999942779541
CHALET,0,0,0,0.0
CHAMBLFERT,3,0,2,-550.4998779296875
CHEMBOND,1,0,0,0.0
CHEMCON,1,0,0,0.0
CHEMFAB,0,0,0,0.0
CHEMPLASTS,0,0,0,0.0
CHENNPETRO,3,2,1,661.5001678466797
CHEVIOT,0,0,0,0.0
CHOICEIN,0,0,0,0.0
CHOLAFIN,2,1,1,1444.3998718261719
CHOLAHLDNG,1,0,1,-712.5
CIEINDIA,4,1,2,-22.999916076660156
CIGNITITEC,1,0,1,-570.0
CINELINE,4,2,2,122.99999237060547
CINEVISTA,3,1,2,26.500003337860107
CIPLA,1,0,1,-684.000244140625
CLEAN,0,0,0,0.0
CLEDUCATE,1,1,0,113.50000381469727
CLSEL,0,0,0,0.0
CMSINFO,1,0,0,0.0
COALINDIA,5,1,4,-263.5003662109375
COASTCORP,1,0,1,-457.3942565917969
COCHINSHIP,1,1,0,1501.4999389648438
COFFEEDAY,3,1,2,-130.49999237060547
COFORGE,2,1,0,14516.99951171875
COLPAL,1,0,0,0.0
COMPINFO,6,2,3,62.56575584411621
COMPUSOFT,2,1,1,33.499999046325684
CONCOR,3,1,1,1348.0532836914062
CONFIPET,1,0,0,0.0
CONSOFINVT,4,0,4,-253.49998474121094
CONTROLPR,1,0,1,-391.5000915527344
CORALFINAC,1,0,1,-30.000009536743164
CORDSCABLE,2,1,1,286.0000228881836
COROMANDEL,5,2,2,5535.000152587891
COSMOFIRST,2,0,2,-448.66668701171875
COUNCODOS,4,1,2,6.000001430511475
CRAFTSMAN,0,0,0,0.0
CREATIVE,1,0,1,-295.0
CREATIVEYE,4,1,3,3.499997854232788
CREDITACC,1,1,0,5222.5
CREST,2,1,1,11.954936981201172
CRISIL,4,1,3,3826.5008544921875
CROMPTON,2,1,1,2126.9998168945312
CROWN,2,1,1,39.29999351501465
CSBBANK,1,0,0,0.0
CTE,4,2,2,160.00000476837158
CUB,4,1,2,159.17774200439453
CUBEXTUB,4,2,2,123.00001621246338
CUMMINSIND,6,2,4,4047.0001220703125
CUPID,2,1,1,1275.0207424163818
CYBERMEDIA,7,1,6,-130.5000114440918
CYBERTECH,2,1,1,421.00000381469727
CYIENT,3,1,2,1913.9999389648438
DABUR,1,0,0,0.0
DALBHARAT,3,1,1,5559.9993896484375
DALMIASUG,4,3,1,1536.4999771118164
DAMODARIND,1,1,0,356.9999694824219
DANGEE,1,1,0,63.00000190734863
DATAMATICS,3,0,3,-720.9999084472656
DATAPATTNS,0,0,0,0.0
DBCORP,2,0,2,-366.9999694824219
DBL,1,0,1,-2387.5
DBREALTY,8,1,6,-740.5000114440918
DBSTOCKBRO,5,1,4,20.00002384185791
DCAL,4,3,1,961.2498474121094
DCBBANK,4,1,2,376.00006103515625
DCI,1,1,0,413.49998474121094
DCM,1,0,1,-58.75389099121094
DCMFINSERV,3,1,2,-1.0000014305114746
DCMNVL,1,0,1,-322.5
DCMSHRIRAM,3,1,2,2209.000015258789
DCMSRIND,1,0,1,-197.0000457763672
DCW,3,0,2,-93.00000190734863
DECCANCE,4,1,3,1090.5000305175781
