Ticker,Total Trades,Profitable Trades,Losing Trades,Total Profit/Loss,Profit Percentage,Buy Prices,Sell Prices
PNB,0,0,0,0,0.0,,
PNBHOUSING,0,0,0,0,0.0,,
PNCINFRA,0,0,0,0,0.0,,
POKARNA,1,1,0,6756,6.76,342.04998779296875,414.3999938964844
POLYCAB,0,0,0,0,0.0,,
POLYMED,2,1,1,22109,22.11,"269.1499938964844, 400.8500061035156","231.8000030517578, 749.7999877929688"
POLYPLEX,2,1,1,26173,26.17,"256.0, 778.1500244140625","186.39999389648438, 1677.8499755859375"
POONAWALLA,1,0,1,-9053,-9.05,162.3000030517578,115.05000305175781
POWERGRID,1,0,1,-3644,-3.64,82.01251983642578,72.42189025878906
POWERINDIA,0,0,0,0,0.0,,
POWERMECH,0,0,0,0,0.0,,
PRAJIND,2,1,1,-215,-0.22,"110.44999694824219, 337.8500061035156","105.55000305175781, 356.1499938964844"
PRAKASH,1,1,0,4646,4.65,85.30658721923828,98.7601089477539
PRECWIRE,1,1,0,3464,3.46,7.706665992736816,8.779999732971191
PREMEXPLN,0,0,0,0,0.0,,
PRESTIGE,1,0,1,-6458,-6.46,318.1499938964844,248.0
PRICOLLTD,0,0,0,0,0.0,,
PRINCEPIPE,0,0,0,0,0.0,,
PRIVISCL,1,0,1,-10994,-10.99,496.6019592285156,318.2162170410156
PRSMJOHNSN,3,0,3,-16527,-16.53,"59.900001525878906, 103.3499984741211, 124.8499984741211","47.54999923706055, 82.9000015258789, 107.94999694824219"
PSB,0,0,0,0,0.0,,
PSPPROJECT,0,0,0,0,0.0,,
PTC,3,0,3,-23417,-23.42,"85.69999694824219, 119.5999984741211, 126.25","72.3499984741211, 87.4000015258789, 82.25"
PURVA,2,0,2,-23402,-23.4,"167.14999389648438, 126.05000305175781","94.30000305175781, 82.80000305175781"
QUESS,1,0,1,-7907,-7.91,856.3499755859375,633.7999877929688
QUICKHEAL,0,0,0,0,0.0,,
RADICO,1,0,1,-7835,-7.83,173.4499969482422,126.5999984741211
RAILTEL,0,0,0,0,0.0,,
RAJESHEXPO,2,1,1,18364,18.36,"118.1500015258789, 232.89999389648438","85.8499984741211, 439.45001220703125"
RALLIS,1,0,1,-1431,-1.43,281.95001220703125,265.3500061035156
RAMCOCEM,1,0,1,-683,-0.68,159.8000030517578,159.60000610351562
RAMCOIND,2,0,2,-19644,-19.64,"69.9000015258789, 334.8999938964844","48.25, 220.5"
RAMKY,0,0,0,0,0.0,,
RATNAMANI,0,0,0,0,0.0,,
RAYMOND,1,0,1,-2784,-2.78,342.95001220703125,309.8999938964844
RBA,0,0,0,0,0.0,,
RBLBANK,0,0,0,0,0.0,,
RCF,1,0,1,-7653,-7.65,95.6500015258789,71.55000305175781
RECLTD,0,0,0,0,0.0,,
REDINGTON,4,2,2,9178,9.18,"40.0, 68.6500015258789, 78.8499984741211, 67.5","38.95000076293945, 48.275001525878906, 59.54999923706055, 124.6500015258789"
RELAXO,0,0,0,0,0.0,,
RELIANCE,0,0,0,0,0.0,,
RELIGARE,0,0,0,0,0.0,,
RELINFRA,0,0,0,0,0.0,,
RENUKA,1,1,0,1410,1.41,39.349998474121094,41.95000076293945
REPCOHOME,0,0,0,0,0.0,,
RESPONIND,1,0,1,-6528,-6.53,116.4000015258789,92.3499984741211
RHIM,1,1,0,18700,18.7,351.1499938964844,570.5499877929688
RIIL,0,0,0,0,0.0,,
RITES,0,0,0,0,0.0,,
RKFORGE,2,1,1,18519,18.52,"47.2400016784668, 150.39999389648438","84.98999786376953, 120.1500015258789"
ROSSARI,0,0,0,0,0.0,,
ROUTE,0,0,0,0,0.0,,
RPGLIFE,2,1,1,48916,48.92,"98.44999694824219, 121.94999694824219","80.9000015258789, 344.8500061035156"
RPOWER,0,0,0,0,0.0,,
RPSGVENT,0,0,0,0,0.0,,
RSYSTEMS,0,0,0,0,0.0,,
RTNINDIA,0,0,0,0,0.0,,
RTNPOWER,1,0,1,-12460,-12.46,6.5,4.0
RUPA,1,0,1,-4412,-4.41,450.8999938964844,378.54998779296875
RVNL,0,0,0,0,0.0,,
SAFARI,0,0,0,0,0.0,,
SAGCEM,2,0,2,-15918,-15.92,"43.0, 279.95001220703125","37.220001220703125, 172.0500030517578"
SAIL,2,0,2,-20713,-20.71,"92.1500015258789, 130.60000610351562","68.25, 75.94999694824219"
SAKSOFT,1,1,0,28929,28.93,9.8100004196167,19.309999465942383
SALASAR,0,0,0,0,0.0,,
SANDHAR,0,0,0,0,0.0,,
SANGAMIND,3,2,1,97975,97.97,"47.70000076293945, 77.94999694824219, 105.5","37.900001525878906, 270.1000061035156, 213.39999389648438"
SANGHIIND,0,0,0,0,0.0,,
SANGHVIMOV,1,1,0,8876,8.88,220.85000610351562,280.95001220703125
SANOFI,1,1,0,8010,8.01,1615.0,2081.75
SARDAEN,2,1,1,-6507,-6.51,"28.219999313354492, 24.989999771118164","12.399999618530273, 33.69499969482422"
SAREGAMA,2,2,0,40772,40.77,"14.15729808807373, 178.6307830810547","20.849573135375977, 329.5107421875"
SASKEN,2,1,1,-2048,-2.05,"187.75, 1308.4000244140625","239.64999389648438, 894.1500244140625"
SATIN,0,0,0,0,0.0,,
SBCL,0,0,0,0,0.0,,
SBICARD,0,0,0,0,0.0,,
SBILIFE,0,0,0,0,0.0,,
SBIN,3,1,2,-10862,-10.86,"226.8800048828125, 311.8500061035156, 320.3500061035156","229.7949981689453, 247.35000610351562, 268.0"
SCHAEFFLER,2,2,0,44730,44.73,"167.74000549316406, 1558.760009765625","272.20001220703125, 2892.800048828125"
SCHNEIDER,0,0,0,0,0.0,,
SCI,2,0,2,-8953,-8.95,"173.10000610351562, 100.0","130.6999969482422, 97.6500015258789"
SDBL,0,0,0,0,0.0,,
SEAMECLTD,1,1,0,21620,21.62,165.0,270.04998779296875
SEPC,0,0,0,0,0.0,,
SEQUENT,1,1,0,7235,7.23,122.80000305175781,151.64999389648438
SESHAPAPER,1,0,1,-5684,-5.68,51.400001525878906,40.25
SFL,1,1,0,9337,9.34,988.5250244140625,1290.199951171875
SHAKTIPUMP,2,0,2,-16975,-16.98,"534.7000122070312, 717.9500122070312","424.8999938964844, 459.1499938964844"
SHALBY,0,0,0,0,0.0,,
SHANTIGEAR,2,0,2,-12129,-12.13,"75.05000305175781, 137.35000610351562","50.45000076293945, 129.3000030517578"
SHARDACROP,0,0,0,0,0.0,,
SHARDAMOTR,1,0,1,-1180,-1.18,628.9500122070312,605.75
SHAREINDIA,0,0,0,0,0.0,,
SHILPAMED,0,0,0,0,0.0,,
SHK,0,0,0,0,0.0,,
SHOPERSTOP,2,0,2,-10790,-10.79,"328.5207214355469, 510.34320068359375","248.94674682617188, 453.68048095703125"
SHREECEM,1,0,1,-7144,-7.14,2170.300048828125,1665.5
SHRIPISTON,0,0,0,0,0.0,,
SHRIRAMFIN,0,0,0,0,0.0,,
SHYAMMETL,0,0,0,0,0.0,,
SIEMENS,2,1,1,-487,-0.49,"817.5499877929688, 907.1500244140625","688.9500122070312, 1020.7999877929688"
SIS,0,0,0,0,0.0,,
SJVN,1,1,0,7102,7.1,24.700000762939453,30.850000381469727
SKFINDIA,3,3,0,15607,15.61,"561.3499755859375, 1076.199951171875, 3078.75","609.9000244140625, 1226.699951171875, 4158.64990234375"
SKIPPER,0,0,0,0,0.0,,
SMLISUZU,2,1,1,1001,1.0,"403.79998779296875, 879.8499755859375","382.04998779296875, 944.0499877929688"
SOBHA,2,0,2,-21652,-21.65,"619.0, 895.4500122070312","398.45001220703125, 549.5999755859375"
SOLARINDS,1,1,0,11557,11.56,128.60000610351562,165.61000061035156
SOMANYCERA,2,1,1,17610,17.61,"22.649999618530273, 755.2000122070312","40.099998474121094, 561.75"
SONACOMS,0,0,0,0,0.0,,
SONATSOFTW,2,2,0,58972,58.97,"16.462499618530273, 252.2062530517578","47.868751525878906, 257.79998779296875"
SOTL,3,1,2,-5808,-5.81,"108.83000183105469, 136.72999572753906, 186.63999938964844","88.0, 107.56999969482422, 219.55999755859375"
SOUTHBANK,3,1,2,-9575,-9.58,"17.3574161529541, 25.75324821472168, 30.549999237060547","18.194738388061523, 21.95136260986328, 22.799999237060547"
SPANDANA,1,0,1,-6366,-6.37,1032.1500244140625,756.3499755859375
SPLPETRO,2,2,0,6061,6.06,"22.75, 363.8999938964844","25.899999618530273, 371.6000061035156"
SRF,2,2,0,46501,46.5,"44.81999969482422, 136.42999267578125","47.79999923706055, 339.32000732421875"
SSWL,3,0,3,-24694,-24.69,"41.66999816894531, 34.5, 172.19000244140625","21.68000030517578, 29.149999618530273, 142.0"
STAR,3,0,3,-22610,-22.61,"395.81231689453125, 1206.2252197265625, 814.1500244140625","314.2721862792969, 820.1100463867188, 613.4000244140625"
STARCEMENT,0,0,0,0,0.0,,
STLTECH,3,1,2,-20247,-20.25,"101.6500015258789, 71.44999694824219, 276.3500061035156","53.849998474121094, 73.44999694824219, 203.8000030517578"
STYRENIX,4,2,2,6124,6.12,"376.54998779296875, 743.25, 986.3499755859375, 930.75","616.7000122070312, 494.8500061035156, 818.0499877929688, 975.3499755859375"
SUBROS,2,1,1,136637,136.64,"49.5, 48.04999923706055","38.5, 274.6499938964844"
SUDARSCHEM,3,3,0,53586,53.59,"20.079999923706055, 91.5999984741211, 506.45001220703125","52.0, 95.8499984741211, 537.9000244140625"
SUMICHEM,0,0,0,0,0.0,,
