Ticker,Total Trades,Profitable Trades,Losing Trades,Total Profit/Loss,Profit Percentage,Buy Prices,Sell Prices
20MICRONS,0,0,0,0,0.0,,
360ONE,0,0,0,0,0.0,,
3IINFOLTD,2,0,2,-29625,-29.62,"80.0, 87.5","47.5, 39.45000076293945"
3MINDIA,1,1,0,50920,50.92,6297.14990234375,18827.94921875
5PAISA,0,0,0,0,0.0,,
63MOONS,0,0,0,0,0.0,,
A2ZINFRA,0,0,0,0,0.0,,
AARON,0,0,0,0,0.0,,
AARTIDRUGS,2,0,2,-17031,-17.03,"14.706250190734863, 173.2375030517578","10.09375, 125.57499694824219"
AARTIIND,0,0,0,0,0.0,,
AARTISURF,0,0,0,0,0.0,,
AARVI,0,0,0,0,0.0,,
AAVAS,0,0,0,0,0.0,,
ABAN,1,0,1,-12016,-12.02,708.7999877929688,426.3999938964844
ABB,0,0,0,0,0.0,,
ABCAPITAL,0,0,0,0,0.0,,
ABFRL,1,0,1,-5872,-5.87,268.3999938964844,214.35000610351562
ACC,2,0,2,-15259,-15.26,"1673.449951171875, 2394.10009765625","1240.050048828125, 1731.699951171875"
ACCELYA,1,0,1,-11574,-11.57,112.30000305175781,71.30000305175781
ACE,0,0,0,0,0.0,,
ACLGATI,1,0,1,-1903,-1.9,122.75,114.44999694824219
ADANIENT,0,0,0,0,0.0,,
ADANIGREEN,0,0,0,0,0.0,,
ADANIPORTS,1,1,0,6537,6.54,509.70001220703125,612.6500244140625
ADANIPOWER,0,0,0,0,0.0,,
ADFFOODS,0,0,0,0,0.0,,
ADORWELD,0,0,0,0,0.0,,
ADSL,0,0,0,0,0.0,,
ADVANIHOTR,1,0,1,-9818,-9.82,37.724998474121094,24.825000762939453
ADVENZYMES,0,0,0,0,0.0,,
AEGISCHEM,2,1,1,188668,188.67,"36.494998931884766, 24.1200008392334","13.96500015258789, 189.89999389648438"
AFFLE,0,0,0,0,0.0,,
AGARIND,0,0,0,0,0.0,,
AGI,3,0,3,-20564,-20.56,"33.8677978515625, 98.49689483642578, 141.6842041015625","29.22875213623047, 76.04722595214844, 92.6290512084961"
AHLEAST,0,0,0,0,0.0,,
AHLUCONT,0,0,0,0,0.0,,
AIAENG,1,1,0,78838,78.84,419.3999938964844,1534.6500244140625
AIRAN,0,0,0,0,0.0,,
AIROLAM,0,0,0,0,0.0,,
AJANTPHARM,0,0,0,0,0.0,,
AJMERA,0,0,0,0,0.0,,
AKSHARCHEM,0,0,0,0,0.0,,
AKZOINDIA,1,0,1,-4692,-4.69,865.5999755859375,744.0499877929688
ALANKIT,0,0,0,0,0.0,,
ALBERTDAVD,0,0,0,0,0.0,,
ALEMBICLTD,3,1,2,14550,14.55,"17.850000381469727, 65.0999984741211, 81.0","35.650001525878906, 39.54999923706055, 72.44999694824219"
ALICON,0,0,0,0,0.0,,
ALKEM,0,0,0,0,0.0,,
ALKYLAMINE,0,0,0,0,0.0,,
ALLCARGO,0,0,0,0,0.0,,
ALLSEC,0,0,0,0,0.0,,
ALMONDZ,1,0,1,-3229,-3.23,65.4000015258789,59.400001525878906
ALOKINDS,0,0,0,0,0.0,,
ALPHAGEO,1,1,0,53935,53.94,260.3999938964844,723.5
AMBER,0,0,0,0,0.0,,
AMBIKCO,0,0,0,0,0.0,,
AMBUJACEM,0,0,0,0,0.0,,
AMRUTANJAN,1,1,0,5641,5.64,217.9499969482422,248.4499969482422
ANANTRAJ,0,0,0,0,0.0,,
ANDHRAPAP,1,0,1,-10607,-10.61,204.25,132.9499969482422
ANDHRSUGAR,1,1,0,1282,1.28,105.25,108.94999694824219
ANGELONE,0,0,0,0,0.0,,
ANMOL,0,0,0,0,0.0,,
ANUP,0,0,0,0,0.0,,
ANURAS,0,0,0,0,0.0,,
APARINDS,1,1,0,24240,24.24,340.0,620.5
APCL,0,0,0,0,0.0,,
APCOTEXIND,0,0,0,0,0.0,,
APEX,0,0,0,0,0.0,,
APLAPOLLO,0,0,0,0,0.0,,
APLLTD,0,0,0,0,0.0,,
APOLLO,0,0,0,0,0.0,,
APOLLOHOSP,0,0,0,0,0.0,,
APOLLOPIPE,0,0,0,0,0.0,,
APOLLOTYRE,0,0,0,0,0.0,,
APOLSINHOT,0,0,0,0,0.0,,
APTECHT,1,1,0,2547,2.55,217.32142639160156,231.60000610351562
ARCHIDPLY,1,1,0,22452,22.45,26.65021514892578,45.59968948364258
ARIES,0,0,0,0,0.0,,
ARIHANTCAP,0,0,0,0,0.0,,
ARIHANTSUP,0,0,0,0,0.0,,
ARMANFIN,0,0,0,0,0.0,,
ARROWGREEN,0,0,0,0,0.0,,
ARVEE,0,0,0,0,0.0,,
ARVIND,0,0,0,0,0.0,,
ARVINDFASN,0,0,0,0,0.0,,
ARVSMART,0,0,0,0,0.0,,
ASAHIINDIA,2,1,1,19159,19.16,"108.15283203125, 126.94999694824219","67.00352478027344, 255.5"
ASAHISONG,0,0,0,0,0.0,,
ASAL,0,0,0,0,0.0,,
ASALCBR,0,0,0,0,0.0,,
ASHAPURMIN,1,0,1,-7117,-7.12,117.0,88.69999694824219
ASHIANA,0,0,0,0,0.0,,
ASHIMASYN,0,0,0,0,0.0,,
ASHOKA,0,0,0,0,0.0,,
ASHOKLEY,1,1,0,28800,28.8,52.400001525878906,102.5
ASIANHOTNR,0,0,0,0,0.0,,
ASIANPAINT,0,0,0,0,0.0,,
ASIANTILES,1,1,0,39013,39.01,84.32643127441406,191.4412384033203
ASMS,0,0,0,0,0.0,,
ASPINWALL,0,0,0,0,0.0,,
ASTEC,1,1,0,217633,217.63,62.70000076293945,511.8500061035156
ASTERDM,0,0,0,0,0.0,,
ASTRAL,1,1,0,293528,293.53,16.12800407409668,173.4075469970703
ASTRAMICRO,0,0,0,0,0.0,,
ASTRAZEN,0,0,0,0,0.0,,
ATFL,1,0,1,-6972,-6.97,697.75,523.9500122070312
ATGL,0,0,0,0,0.0,,
ATLANTAA,0,0,0,0,0.0,,
ATUL,1,1,0,1951742,1951.74,108.1500015258789,7134.5498046875
ATULAUTO,0,0,0,0,0.0,,
AUBANK,0,0,0,0,0.0,,
AURIONPRO,0,0,0,0,0.0,,
AUROPHARMA,2,1,1,86064,86.06,"146.77499389648438, 980.8499755859375","606.75, 727.2999877929688"
AURUM,1,0,1,-29280,-29.28,693.0821533203125,11.242118835449219
AUTOAXLES,2,1,1,-10677,-10.68,"1438.5999755859375, 1571.0999755859375","804.9000244140625, 1757.449951171875"
AUTOIND,1,0,1,-14922,-14.92,117.6500015258789,60.29999923706055
AVADHSUGAR,0,0,0,0,0.0,,
AVANTIFEED,0,0,0,0,0.0,,
AVG,0,0,0,0,0.0,,
AVTNPL,1,1,0,19804,19.8,48.650001525878906,81.1500015258789
AWHCL,0,0,0,0,0.0,,
AXISBANK,0,0,0,0,0.0,,
AXISCADES,0,0,0,0,0.0,,
AYMSYNTEX,1,0,1,-5152,-5.15,81.3499984741211,66.0999984741211
BAJAJ-AUTO,1,1,0,25232,25.23,1046.675048828125,1948.6500244140625
BAJAJCON,0,0,0,0,0.0,,
BAJAJELEC,1,0,1,-1590,-1.59,1083.0902099609375,1020.4500122070312
BAJAJFINSV,0,0,0,0,0.0,,
BAJAJHIND,0,0,0,0,0.0,,
BAJAJHLDNG,0,0,0,0,0.0,,
BAJFINANCE,1,1,0,1066910,1066.91,59.59679412841797,2215.800048828125
BALAJITELE,0,0,0,0,0.0,,
BALAMINES,2,2,0,29205,29.2,"34.90999984741211, 1124.4000244140625","40.599998474121094, 2198.60009765625"
BALAXI,0,0,0,0,0.0,,
BALKRISIND,0,0,0,0,0.0,,
BALMLAWRIE,0,0,0,0,0.0,,
BALRAMCHIN,1,0,1,-8795,-8.79,118.80000305175781,83.3499984741211
BANARISUG,1,1,0,3776,3.78,2196.800048828125,2414.35009765625
BANCOINDIA,1,0,1,-10286,-10.29,143.75,94.5999984741211
BANDHANBNK,0,0,0,0,0.0,,
BANKBARODA,1,0,1,-7339,-7.34,193.14999389648438,144.14999389648438
BANKINDIA,0,0,0,0,0.0,,
BANSWRAS,1,0,1,-11881,-11.88,62.32500076293945,38.150001525878906
BARBEQUE,0,0,0,0,0.0,,
BASF,0,0,0,0,0.0,,
BASML,0,0,0,0,0.0,,
BATAINDIA,0,0,0,0,0.0,,
BAYERCROP,0,0,0,0,0.0,,
BBL,0,0,0,0,0.0,,
BBOX,1,1,0,16330,16.33,84.43000030517578,133.8000030517578
BBTC,0,0,0,0,0.0,,
BBTCL,0,0,0,0,0.0,,
BCG,0,0,0,0,0.0,,
BCLIND,0,0,0,0,0.0,,
BCONCEPTS,0,0,0,0,0.0,,
BDL,0,0,0,0,0.0,,
BECTORFOOD,0,0,0,0,0.0,,
BEDMUTHA,0,0,0,0,0.0,,
BEL,0,0,0,0,0.0,,
BEML,1,1,0,1857,1.86,668.5324096679688,710.0103759765625
BEPL,2,0,2,-27584,-27.58,"27.600000381469727, 117.56666564941406","14.033332824707031, 72.93333435058594"
BERGEPAINT,1,1,0,723909,723.91,20.37202262878418,512.4166870117188
BFINVEST,0,0,0,0,0.0,,
BFUTILITIE,0,0,0,0,0.0,,
BGRENERGY,1,0,1,-15722,-15.72,85.80000305175781,47.95000076293945
BHAGERIA,1,0,1,-11529,-11.53,259.20001220703125,159.85000610351562
BHAGYANGR,0,0,0,0,0.0,,
BHARATFORG,2,1,1,-3266,-3.27,"188.5749969482422, 313.0","129.6999969482422, 380.4750061035156"
BHARATRAS,1,1,0,10510,10.51,86.19999694824219,110.5
BHARATWIRE,0,0,0,0,0.0,,
BHARTIARTL,1,0,1,-4774,-4.77,365.189453125,304.4897766113281
BHEL,0,0,0,0,0.0,,
BIGBLOC,0,0,0,0,0.0,,
BIL,0,0,0,0,0.0,,
BIOCON,0,0,0,0,0.0,,
BIRLACABLE,2,1,1,5934,5.93,"26.299999237060547, 84.6500015258789","32.400001525878906, 76.44999694824219"
BIRLACORPN,1,0,1,-2793,-2.79,949.8499755859375,870.9500122070312
BIRLAMONEY,0,0,0,0,0.0,,
BLISSGVS,0,0,0,0,0.0,,
BLKASHYAP,0,0,0,0,0.0,,
BLS,0,0,0,0,0.0,,
BLUEDART,2,2,0,106614,106.61,"1119.6500244140625, 6012.64990234375","5083.2001953125, 6509.2001953125"
BLUESTARCO,1,1,0,19203,19.2,173.02499389648438,284.1000061035156
BODALCHEM,0,0,0,0,0.0,,
BOMDYEING,0,0,0,0,0.0,,
BOROLTD,0,0,0,0,0.0,,
BORORENEW,0,0,0,0,0.0,,
BOSCHLTD,1,1,0,72800,72.8,5976.10009765625,20545.099609375
BPCL,0,0,0,0,0.0,,
BPL,0,0,0,0,0.0,,
BRIGADE,0,0,0,0,0.0,,
BRITANNIA,0,0,0,0,0.0,,
BRNL,0,0,0,0,0.0,,
BROOKS,0,0,0,0,0.0,,
BSE,0,0,0,0,0.0,,
BSHSL,0,0,0,0,0.0,,
BSOFT,2,1,1,2951,2.95,"51.14476776123047, 131.5373077392578","65.33351135253906, 108.69999694824219"
BUTTERFLY,2,1,1,4732,4.73,"478.0, 656.9000244140625","248.35000610351562, 1085.4000244140625"
BYKE,0,0,0,0,0.0,,
CAMLINFINE,0,0,0,0,0.0,,
CAMS,0,0,0,0,0.0,,
CANBK,0,0,0,0,0.0,,
CANFINHOME,0,0,0,0,0.0,,
CANTABIL,0,0,0,0,0.0,,
CAPACITE,0,0,0,0,0.0,,
CAPLIPOINT,1,1,0,5,0.0,597.4500122070312,595.9500122070312
CARBORUNIV,0,0,0,0,0.0,,
CAREERP,0,0,0,0,0.0,,
CARERATING,0,0,0,0,0.0,,
CARYSIL,0,0,0,0,0.0,,
CCHHL,0,0,0,0,0.0,,
CCL,1,0,1,-16687,-16.69,33.25,15.34000015258789
CDSL,0,0,0,0,0.0,,
CEATLTD,0,0,0,0,0.0,,
CENTENKA,1,0,1,-5808,-5.81,184.6999969482422,147.9499969482422
CENTRALBK,0,0,0,0,0.0,,
CENTRUM,0,0,0,0,0.0,,
CENTUM,1,1,0,61795,61.8,155.89999389648438,484.8500061035156
CENTURYPLY,1,1,0,9415,9.42,170.64999389648438,223.35000610351562
CENTURYTEX,0,0,0,0,0.0,,
CERA,0,0,0,0,0.0,,
CESC,1,1,0,6929,6.93,33.43196487426758,40.60493469238281
CGCL,0,0,0,0,0.0,,
CGPOWER,1,0,1,-11993,-11.99,95.81119537353516,58.70622253417969
CHALET,0,0,0,0,0.0,,
CHAMBLFERT,1,0,1,-4731,-4.73,80.05000305175781,71.69999694824219
CHEMBOND,0,0,0,0,0.0,,
CHEMCON,0,0,0,0,0.0,,
CHEMFAB,0,0,0,0,0.0,,
CHENNPETRO,0,0,0,0,0.0,,
CHOLAFIN,0,0,0,0,0.0,,
CHOLAHLDNG,1,1,0,5088,5.09,80.93643188476562,94.8177719116211
CIEINDIA,0,0,0,0,0.0,,
CIGNITITEC,0,0,0,0,0.0,,
CINELINE,0,0,0,0,0.0,,
CIPLA,0,0,0,0,0.0,,
CLEDUCATE,0,0,0,0,0.0,,
CLSEL,0,0,0,0,0.0,,
COALINDIA,0,0,0,0,0.0,,
COCHINSHIP,0,0,0,0,0.0,,
COFFEEDAY,0,0,0,0,0.0,,
COFORGE,1,1,0,20971,20.97,219.39999389648438,400.0
COLPAL,0,0,0,0,0.0,,
COMPUSOFT,0,0,0,0,0.0,,
CONCOR,0,0,0,0,0.0,,
CONFIPET,0,0,0,0,0.0,,
CONSOFINVT,0,0,0,0,0.0,,
CONTROLPR,0,0,0,0,0.0,,
CORDSCABLE,0,0,0,0,0.0,,
COROMANDEL,0,0,0,0,0.0,,
COSMOFIRST,3,2,1,71673,71.67,"89.23333740234375, 74.03333282470703, 305.76666259765625","61.266666412353516, 192.56666564941406, 636.0999755859375"
CRAFTSMAN,0,0,0,0,0.0,,
CREATIVE,0,0,0,0,0.0,,
CREDITACC,0,0,0,0,0.0,,
CREST,0,0,0,0,0.0,,
CRISIL,0,0,0,0,0.0,,
CROMPTON,0,0,0,0,0.0,,
CROWN,0,0,0,0,0.0,,
CSBBANK,0,0,0,0,0.0,,
CUB,1,1,0,1523,1.52,31.254934310913086,32.93388366699219
CUMMINSIND,1,0,1,-6508,-6.51,454.5714416503906,356.8999938964844
CUPID,0,0,0,0,0.0,,
CYBERTECH,1,0,1,-8018,-8.02,164.9499969482422,122.9000015258789
CYIENT,1,0,1,-3627,-3.63,641.8499755859375,561.2000122070312
DABUR,1,1,0,184027,184.03,68.82499694824219,495.95001220703125
DALBHARAT,0,0,0,0,0.0,,
DALMIASUG,0,0,0,0,0.0,,
DATAMATICS,2,1,1,-4787,-4.79,"39.70000076293945, 128.5","42.75, 100.55000305175781"
DBCORP,1,1,0,1495,1.49,294.8999938964844,307.29998779296875
DBL,0,0,0,0,0.0,,
DBREALTY,0,0,0,0,0.0,,
DCAL,0,0,0,0,0.0,,
DCBBANK,0,0,0,0,0.0,,
DCI,0,0,0,0,0.0,,
DCMNVL,0,0,0,0,0.0,,
DCMSHRIRAM,1,0,1,-5184,-5.18,912.0,747.4000244140625
DCW,0,0,0,0,0.0,,
DEEPAKFERT,1,1,0,8451,8.45,393.95001220703125,505.75
DEEPAKNTR,0,0,0,0,0.0,,
DEEPENR,0,0,0,0,0.0,,
DEEPINDS,0,0,0,0,0.0,,
DELPHIFX,0,0,0,0,0.0,,
DELTACORP,0,0,0,0,0.0,,
DEN,0,0,0,0,0.0,,
DENORA,1,0,1,-4088,-4.09,274.8999938964844,241.64999389648438
DEVIT,0,0,0,0,0.0,,
DHAMPURSUG,1,1,0,19624,19.62,57.20000076293945,94.94999694824219
DHANBANK,0,0,0,0,0.0,,
DHANI,1,1,0,36453,36.45,110.48796844482422,239.89999389648438
DHANUKA,1,0,1,-4540,-4.54,769.0999755859375,653.25
DHUNINV,1,1,0,14802,14.8,170.0,246.35000610351562
DIACABS,0,0,0,0,0.0,,
DIAMONDYD,0,0,0,0,0.0,,
DICIND,2,1,1,2604,2.6,"355.95001220703125, 472.75","474.45001220703125, 371.3500061035156"
DIGISPICE,1,0,1,-22937,-22.94,99.0999984741211,27.75
DISHTV,1,0,1,-5998,-6.0,67.9000015258789,54.25
DIVISLAB,0,0,0,0,0.0,,
DIXON,0,0,0,0,0.0,,
DLF,0,0,0,0,0.0,,
DLINKINDIA,0,0,0,0,0.0,,
DMART,0,0,0,0,0.0,,
DODLA,0,0,0,0,0.0,,
DOLATALGO,0,0,0,0,0.0,,
DOLLAR,0,0,0,0,0.0,,
DOLPHIN,1,0,1,-10296,-10.3,2672.800048828125,1722.0
DONEAR,0,0,0,0,0.0,,
DPABHUSHAN,1,1,0,30146,30.15,129.4499969482422,257.5
DPSCLTD,1,0,1,-5772,-5.77,36.900001525878906,27.149999618530273
DPWIRES,0,0,0,0,0.0,,
DRCSYSTEMS,0,0,0,0,0.0,,
DREDGECORP,1,0,1,-4248,-4.25,579.6500244140625,493.0
DRREDDY,1,1,0,46966,46.97,1146.5999755859375,2935.35009765625
DSSL,0,0,0,0,0.0,,
DTIL,0,0,0,0,0.0,,
DVL,0,0,0,0,0.0,,
DWARKESH,0,0,0,0,0.0,,
DYNAMATECH,1,0,1,-9660,-9.66,2119.64990234375,1531.0999755859375
DYNPRO,1,1,0,9635,9.64,260.3192138671875,350.54998779296875
E2E,0,0,0,0,0.0,,
EASEMYTRIP,0,0,0,0,0.0,,
ECLERX,1,1,0,16102,16.1,542.6001586914062,842.7000122070312
EDELWEISS,0,0,0,0,0.0,,
EICHERMOT,1,1,0,1251624,1251.62,56.78499984741211,2418.5400390625
EIDPARRY,1,1,0,13447,13.45,317.79998779296875,461.54998779296875
EIFFL,0,0,0,0,0.0,,
EIHAHOTELS,0,0,0,0,0.0,,
EIHOTEL,0,0,0,0,0.0,,
EIMCOELECO,0,0,0,0,0.0,,
EKC,2,0,2,-15813,-15.81,"39.45000076293945, 132.64999389648438","29.0, 90.9000015258789"
ELECON,0,0,0,0,0.0,,
ELECTCAST,1,0,1,-8281,-8.28,36.400001525878906,24.450000762939453
ELECTHERM,0,0,0,0,0.0,,
ELGIEQUIP,0,0,0,0,0.0,,
ELGIRUBCO,0,0,0,0,0.0,,
EMAMILTD,1,0,1,-8550,-8.55,597.2000122070312,425.04998779296875
EMAMIPAP,0,0,0,0,0.0,,
EMAMIREAL,0,0,0,0,0.0,,
EMKAY,0,0,0,0,0.0,,
ENDURANCE,0,0,0,0,0.0,,
ENGINERSIN,0,0,0,0,0.0,,
ENIL,0,0,0,0,0.0,,
EPL,0,0,0,0,0.0,,
EQUIPPP,1,0,1,-19375,-19.38,96.25,37.0
EQUITASBNK,0,0,0,0,0.0,,
ERIS,0,0,0,0,0.0,,
ESABINDIA,1,0,1,-8450,-8.45,889.0,637.0499877929688
ESCORTS,0,0,0,0,0.0,,
ESSARSHPNG,0,0,0,0,0.0,,
ESSENTIA,0,0,0,0,0.0,,
ESTER,0,0,0,0,0.0,,
EVEREADY,2,0,2,-14324,-14.32,"72.55000305175781, 366.6000061035156","43.54999923706055, 334.20001220703125"
EVERESTIND,2,0,2,-22469,-22.47,"230.75, 326.25","138.0, 208.10000610351562"
EXCELINDUS,0,0,0,0,0.0,,
EXIDEIND,0,0,0,0,0.0,,
EXPLEOSOL,1,1,0,1447,1.45,1140.3499755859375,1213.449951171875
FACT,0,0,0,0,0.0,,
FAIRCHEMOR,0,0,0,0,0.0,,
FCL,0,0,0,0,0.0,,
FCONSUMER,0,0,0,0,0.0,,
FCSSOFT,0,0,0,0,0.0,,
FDC,1,1,0,11161,11.16,57.20000076293945,78.3499984741211
FEDERALBNK,0,0,0,0,0.0,,
FIEMIND,1,0,1,-8256,-8.26,88.94999694824219,68.0250015258789
FILATEX,1,1,0,109813,109.81,3.8450000286102295,18.049999237060547
FINCABLES,0,0,0,0,0.0,,
FINEORG,0,0,0,0,0.0,,
FINPIPE,3,1,2,74377,74.38,"23.25, 25.809999465942383, 151.25","12.6899995803833, 102.7300033569336, 132.75"
FLUOROCHEM,0,0,0,0,0.0,,
FMGOETZE,0,0,0,0,0.0,,
FOCUS,0,0,0,0,0.0,,
FORTIS,0,0,0,0,0.0,,
FOSECOIND,1,1,0,6183,6.18,1100.050048828125,1322.949951171875
FSL,2,1,1,9747,9.75,"24.25, 113.9000015258789","34.75, 103.8499984741211"
GABRIEL,2,1,1,67218,67.22,"31.200000762939453, 32.650001525878906","21.75, 119.94999694824219"
GAEL,0,0,0,0,0.0,,
GAIL,1,0,1,-9802,-9.8,99.1500473022461,67.55628204345703
GALAXYSURF,0,0,0,0,0.0,,
GALLANTT,0,0,0,0,0.0,,
GANDHITUBE,0,0,0,0,0.0,,
GANECOS,0,0,0,0,0.0,,
GANESHHOUC,1,0,1,-10618,-10.62,143.6999969482422,92.75
GEECEE,1,1,0,20558,20.56,71.9000015258789,123.05000305175781
GEEKAYWIRE,0,0,0,0,0.0,,
GENCON,0,0,0,0,0.0,,
GENESYS,1,1,0,1062,1.06,316.6000061035156,314.6499938964844
GENUSPAPER,0,0,0,0,0.0,,
GENUSPOWER,1,1,0,34354,34.35,19.25,41.849998474121094
GEOJITFSL,1,0,1,-13514,-13.51,87.25,46.0
GEPIL,0,0,0,0,0.0,,
GESHIP,0,0,0,0,0.0,,
GFLLIMITED,1,0,1,-28863,-28.86,560.0,15.13464069366455
GHCL,1,1,0,4446,4.45,394.5,443.25
GICHSGFIN,0,0,0,0,0.0,,
GICRE,0,0,0,0,0.0,,
GILLETTE,0,0,0,0,0.0,,
GINNIFILA,0,0,0,0,0.0,,
GIPCL,0,0,0,0,0.0,,
GKWLIMITED,0,0,0,0,0.0,,
GLAND,0,0,0,0,0.0,,
GLAXO,0,0,0,0,0.0,,
GLENMARK,0,0,0,0,0.0,,
GLOBAL,0,0,0,0,0.0,,
GLOBALVECT,0,0,0,0,0.0,,
GLOBUSSPR,0,0,0,0,0.0,,
GMBREW,1,0,1,-9740,-9.74,652.2000122070312,427.6400146484375
GMDCLTD,1,0,1,-12004,-12.0,175.0500030517578,106.6500015258789
GMMPFAUDLR,0,0,0,0,0.0,,
GMRINFRA,0,0,0,0,0.0,,
GNA,0,0,0,0,0.0,,
GNFC,1,1,0,26374,26.37,138.85000610351562,259.75
GOACARBON,0,0,0,0,0.0,,
GOCLCORP,0,0,0,0,0.0,,
GODFRYPHLP,1,0,1,-1037,-1.04,939.75,922.7000122070312
GODREJAGRO,1,0,1,-10262,-10.26,697.2000122070312,464.3500061035156
GODREJCP,0,0,0,0,0.0,,
GODREJIND,0,0,0,0,0.0,,
GODREJPROP,0,0,0,0,0.0,,
GOKEX,0,0,0,0,0.0,,
GOKUL,0,0,0,0,0.0,,
GOKULAGRO,0,0,0,0,0.0,,
GOLDIAM,0,0,0,0,0.0,,
